sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,35-39,White,spouse not present,Undergraduate,North America,State-gov,Other,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,35-39,White,Divorced,High School,North America,*,Handlers-cleaners,<=50K
Male,50-59,Black,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Female,20-29,Black,Married-civ-spouse,Bachelors,North America,Private,*,<=50K
Female,20-39,White,Married-civ-spouse,Graduate,*,Non-Government,Nontechnical,<=50K
Female,40-49,Black,Married-spouse-absent,High School,North America,Private,Other,<=50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,30-34,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,Private,Exec-managerial,>50K
Male,20-29,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,*,>50K
Female,20-24,White,Never-married,Bachelors,*,Private,Other,<=50K
Male,30-39,Black,Never-married,Higher education,United-States,Non-Government,Sales,<=50K
Male,20-39,Amer-Indian-Eskimo,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Male,20-24,White,Never-married,HS-grad,*,Self-emp-not-inc,Other,<=50K
Male,30-34,White,Never-married,HS-grad,North America,Private,Machine-op-inspct,<=50K
Male,38,White,Married-civ-spouse,High School,*,Private,Sales,<=50K
Female,40-59,White,Divorced,Graduate,United-States,Non-Government,Exec-managerial,>50K
Male,35-39,White,Married-civ-spouse,Doctorate,North America,Private,Prof-specialty,>50K
Female,50-59,Black,Separated,High School,North America,Private,Other,<=50K
Male,30-39,Black,Married-civ-spouse,High School,United-States,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,11th,United-States,Non-Government,Transport-moving,<=50K
Female,40-59,White,spouse not present,High School,United-States,Private,Tech-support,<=50K
Male,55-59,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Technical,>50K
Male,19,White,Never-married,High School,North America,*,Technical,<=50K
Male,20-39,White,Divorced,High School,United-States,*,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-24,White,spouse not present,Higher education,North America,Local-gov,Other,<=50K
Male,15-19,Black,*,Some-college,*,Private,Nontechnical,<=50K
Male,40-44,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,25-29,White,Married-civ-spouse,Higher education,North America,Federal-gov,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,United-States,State-gov,Other,<=50K
Male,45-49,White,Never-married,High School,North America,Private,Technical,<=50K
