sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,35-39,White,spouse not present,Undergraduate,United-States,State-gov,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,35-39,White,Divorced,HS-grad,North America,Private,Handlers-cleaners,<=50K
Male,50-59,Black,Married-civ-spouse,High School,United-States,Private,Handlers-cleaners,<=50K
Female,20-39,Black,Married-civ-spouse,Undergraduate,North America,Private,Technical,<=50K
Female,35-39,White,Married-civ-spouse,Graduate,United-States,Private,Exec-managerial,<=50K
Female,40-49,Black,Married-spouse-absent,High School,North America,Private,Other-service,<=50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,30-34,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,35-39,Black,Married-civ-spouse,Undergraduate,North America,Private,Exec-managerial,>50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Undergraduate,Asia,State-gov,*,>50K
Female,23,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,30-39,Black,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K
Male,30-39,Amer-Indian-Eskimo,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,20-24,White,Never-married,High School,North America,Self-emp-not-inc,Farming-fishing,<=50K
Male,30-34,White,Never-married,HS-grad,North America,Private,Machine-op-inspct,<=50K
Male,30-39,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
Female,40-59,White,Divorced,Graduate,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,35-39,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,50-54,Black,Separated,High School,United-States,Private,Other-service,<=50K
Male,30-34,Black,Married-civ-spouse,High School,United-States,Federal-gov,Other,<=50K
Male,40-44,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K
Female,55-59,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Tech-support,>50K
Male,19,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,20-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-24,White,spouse not present,Higher education,United-States,Local-gov,Protective-serv,<=50K
Male,15-19,Black,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,40-44,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,25-29,White,Married-civ-spouse,Some-college,North America,Federal-gov,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,United-States,Government,Other-service,<=50K
Male,45-49,White,Never-married,High School,North America,Private,Machine-op-inspct,<=50K
Male,20-24,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,19,White,Married-AF-spouse,HS-grad,United-States,*,*,<=50K
Male,40-49,White,Married-civ-spouse,Assoc-acdm,United-States,Self-emp-not-inc,Technical,<=50K
Male,30-34,White,Married-civ-spouse,9th,North America,Private,Machine-op-inspct,<=50K
Male,50-54,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,20-24,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,45-49,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,25,White,Never-married,HS-grad,North America,Private,Handlers-cleaners,<=50K
Male,50-59,Black,Married-civ-spouse,Bachelors,United-States,Federal-gov,Technical,>50K
Male,53,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,40-59,White,Divorced,Graduate,United-States,Private,Exec-managerial,<=50K
