sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,30-39,White,spouse not present,Higher education,North America,State-gov,Other,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,*,Self-emp-not-inc,Exec-managerial,<=50K
Male,35-39,White,spouse not present,HS-grad,*,*,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,*,North America,Non-Government,Handlers-cleaners,<=50K
Female,20-29,Black,Married-civ-spouse,Higher education,North America,*,*,<=50K
Female,35-39,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Female,45-49,Black,spouse not present,High School,*,Private,Other,<=50K
Male,50-54,White,Married-civ-spouse,High School,*,Self-emp-not-inc,Nontechnical,>50K
Female,30-34,White,spouse not present,Graduate,United-States,Non-Government,Technical,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,*,*,Government,*,>50K
Female,23,White,spouse not present,Higher education,*,Non-Government,Other,<=50K
Male,20-39,Black,spouse not present,Higher education,North America,Non-Government,Sales,<=50K
Male,30-39,Amer-Indian-Eskimo,Married-civ-spouse,*,North America,*,*,<=50K
Male,25,White,spouse not present,HS-grad,North America,Non-Government,Other,<=50K
Male,30-34,White,spouse not present,HS-grad,North America,Non-Government,Machine-op-inspct,<=50K
Male,35-39,White,Married-civ-spouse,High School,*,Private,Sales,<=50K
Female,40-59,White,spouse not present,Graduate,United-States,Non-Government,Nontechnical,>50K
Male,35-39,White,Married-civ-spouse,Doctorate,*,Non-Government,Prof-specialty,>50K
Female,50-54,Black,spouse not present,*,North America,Non-Government,Other,<=50K
Male,20-39,Black,Married-civ-spouse,High School,*,Government,*,<=50K
Male,40-44,White,Married-civ-spouse,High School,*,Non-Government,Transport-moving,<=50K
Female,55-59,White,spouse not present,High School,*,Non-Government,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Technical,>50K
Male,19,White,Never-married,High School,North America,*,Technical,<=50K
Male,35-39,White,spouse not present,HS-grad,United-States,*,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Male,20-29,White,spouse not present,Higher education,*,Local-gov,Other,<=50K
Male,15-19,*,Never-married,Higher education,*,Private,Nontechnical,<=50K
Male,40-44,White,spouse not present,Bachelors,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Government,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,Government,*,<=50K
Male,45-49,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,20-24,White,Never-married,Undergraduate,*,Non-Government,Machine-op-inspct,<=50K
Female,15-19,*,spouse present,*,*,*,*,<=50K
Male,45-49,White,Married-civ-spouse,Professional Education,*,Self-emp-not-inc,Technical,<=50K
Male,30-39,White,Married-civ-spouse,9th,North America,Non-Government,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Female,49,White,spouse not present,High School,*,Private,Other,<=50K
Male,20-24,White,spouse not present,HS-grad,*,*,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,50-54,White,Married-civ-spouse,High School,*,Private,Machine-op-inspct,<=50K
Female,40-59,White,spouse not present,Graduate,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,*,Government,Technical,<=50K
Male,20-29,White,spouse not present,Professional Education,*,Non-Government,Prof-specialty,<=50K
Female,20-24,Other,*,*,*,*,*,<=50K
Female,45-49,White,Married-civ-spouse,*,*,*,Technical,>50K
Male,40-59,White,spouse not present,Higher education,*,Government,Nontechnical,>50K
Male,40-49,White,spouse not present,High School,*,Non-Government,Exec-managerial,<=50K
Male,40-49,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,40-59,White,Married-civ-spouse,Primary School,*,Private,Machine-op-inspct,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,*,*,Other-service,<=50K
Male,40-44,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Male,25-29,White,Married-civ-spouse,HS-grad,*,Private,Machine-op-inspct,<=50K
Male,20-29,White,Married-civ-spouse,Bachelors,*,Private,Sales,<=50K
Male,45-49,White,Married-civ-spouse,High School,*,Non-Government,Transport-moving,<=50K
Male,40-49,White,Married-civ-spouse,Doctorate,*,Private,Prof-specialty,>50K
Male,20-29,White,spouse not present,Some-college,North America,Non-Government,Tech-support,<=50K
Male,35-39,White,Married-civ-spouse,HS-grad,*,Private,Craft-repair,<=50K
Female,28,White,spouse not present,Higher education,*,Private,Other,<=50K
Female,50-54,White,Married-civ-spouse,*,*,*,Other,>50K
Male,40-49,White,Married-civ-spouse,Some-college,*,Self-emp-inc,Exec-managerial,>50K
