sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,30-39,White,spouse not present,Higher education,*,Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,*,Self-emp-not-inc,Nontechnical,<=50K
Male,35-39,White,spouse not present,High School,*,*,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
Female,*,Black,spouse present,*,*,Non-Government,*,<=50K
Female,*,White,spouse present,*,*,Non-Government,Nontechnical,<=50K
Female,*,Black,spouse not present,*,*,Non-Government,Other,<=50K
Male,50-59,White,Married-civ-spouse,High School,*,Self-emp-not-inc,Nontechnical,>50K
Female,*,White,spouse not present,Graduate,*,Non-Government,Technical,>50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,*,*,Government,*,>50K
Female,*,White,Never-married,Higher education,*,Non-Government,Other,<=50K
Male,20-39,Black,spouse not present,Higher education,*,*,Nontechnical,<=50K
Male,20-39,Amer-Indian-Eskimo,Married-civ-spouse,*,North America,*,*,<=50K
Male,25,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,32,White,spouse not present,High School,North America,*,Technical,<=50K
Male,35-39,White,Married-civ-spouse,High School,*,Private,Sales,<=50K
Female,*,White,spouse not present,Graduate,*,Non-Government,Nontechnical,>50K
Male,20-39,White,Married-civ-spouse,Doctorate,*,Non-Government,Prof-specialty,>50K
Female,*,Black,spouse not present,*,*,Non-Government,Other,<=50K
Male,30-34,Black,Married-civ-spouse,High School,North America,*,*,<=50K
Male,40-44,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,*,Tech-support,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,>50K
Male,15-19,*,spouse not present,*,*,*,Technical,<=50K
Male,30-39,White,spouse not present,High School,*,*,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Male,20-24,White,spouse not present,Higher education,North America,Government,Other,<=50K
Male,20,*,spouse not present,*,*,*,Nontechnical,<=50K
Male,40-44,White,spouse not present,Bachelors,*,Non-Government,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Higher education,*,Government,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,*,Government,*,<=50K
Male,45-49,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,20-39,White,spouse not present,Undergraduate,*,Non-Government,Machine-op-inspct,<=50K
Female,*,White,spouse present,*,*,*,Other,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,*,Self-emp-not-inc,Technical,<=50K
Male,31,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,40-59,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Technical,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Female,*,White,Separated,High School,*,*,Other,<=50K
Male,20-24,White,spouse not present,High School,*,*,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,53,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Female,*,White,spouse not present,Graduate,*,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Professional Education,*,Government,Technical,<=50K
Male,25-29,White,spouse not present,Professional Education,*,Non-Government,Technical,<=50K
Female,*,Other,*,*,*,*,*,<=50K
Female,*,White,spouse present,*,*,*,Technical,>50K
Male,40-59,White,spouse not present,Higher education,*,Government,Nontechnical,>50K
Male,40-59,White,spouse not present,High School,*,Non-Government,Exec-managerial,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,North America,Private,Tech-support,>50K
Male,40-49,White,Married-civ-spouse,Primary School,*,*,*,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,*,*,Other-service,<=50K
Male,40-44,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,30,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,20-29,White,Married-civ-spouse,Bachelors,*,Private,Sales,<=50K
Male,45-49,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,Doctorate,*,Non-Government,Technical,>50K
Male,20-39,White,spouse not present,Some-college,North America,Non-Government,Tech-support,<=50K
Male,36,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,*,White,Divorced,Higher education,*,Non-Government,Other,<=50K
Female,*,White,spouse present,*,*,*,Other,>50K
Male,40-49,White,Married-civ-spouse,Undergraduate,*,Self-emp-inc,Exec-managerial,>50K
Male,15-19,*,spouse not present,*,*,*,Technical,<=50K
Female,*,Black,spouse not present,*,*,Non-Government,Sales,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,*,Self-emp-not-inc,Nontechnical,>50K
Male,20-39,White,spouse not present,Undergraduate,*,Non-Government,Machine-op-inspct,<=50K
Male,70-79,*,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,25-29,White,spouse not present,High School,*,Non-Government,Other,<=50K
Male,35-39,White,Married-civ-spouse,Higher education,*,Non-Government,Adm-clerical,<=50K
Female,*,White,Never-married,High School,*,Non-Government,Other,<=50K
Male,30-34,White,Married-civ-spouse,High School,North America,Local-gov,*,<=50K
Male,18,*,Never-married,*,*,Non-Government,Nontechnical,<=50K
Male,50-54,White,Married-civ-spouse,Higher education,*,Non-Government,Other,<=50K
Female,*,White,spouse present,*,*,*,Other,<=50K
Male,55-59,White,Married-civ-spouse,High School,United-States,Private,Sales,<=50K
Female,*,White,spouse not present,High School,*,*,Craft-repair,>50K
Female,*,White,spouse not present,High School,*,Non-Government,Sales,<=50K
Male,40-49,White,Married-civ-spouse,High School,North America,Local-gov,Other,>50K
Male,20-39,White,Married-civ-spouse,Masters,*,Non-Government,Technical,<=50K
Male,25-29,White,spouse not present,High School,North America,Non-Government,Sales,<=50K
Female,*,White,spouse not present,Graduate,*,Government,Technical,>50K
Male,50-59,White,Married-civ-spouse,Professional Education,*,Private,Technical,<=50K
Female,*,White,spouse not present,Undergraduate,*,Non-Government,Craft-repair,<=50K
Female,*,Black,spouse not present,Higher education,North America,Private,Machine-op-inspct,<=50K
Male,30-34,White,Married-civ-spouse,Higher education,*,*,Protective-serv,>50K
Male,20-39,White,spouse not present,Higher education,*,Government,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,Doctorate,*,Non-Government,Technical,>50K
Male,35-39,White,Married-civ-spouse,Some-college,*,Private,Sales,>50K
Female,*,White,spouse not present,Professional Education,*,Non-Government,Nontechnical,<=50K
Male,20-39,Black,spouse not present,*,North America,Government,Other,<=50K
Male,60-79,*,Married-civ-spouse,*,*,Private,Nontechnical,>50K
Male,40-44,White,Married-civ-spouse,Bachelors,*,Private,Nontechnical,>50K
