sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,White,spouse not present,Higher education,*,Government,*,<=50K
Male,40-59,White,*,*,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,20-39,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,40-59,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,20-39,*,*,Bachelors,North America,*,Technical,<=50K
Female,20-39,White,Married-civ-spouse,*,United-States,*,*,<=50K
Female,40-59,*,spouse not present,High School,North America,Private,*,<=50K
Male,40-59,*,*,*,North America,*,Nontechnical,>50K
Female,*,White,*,Higher education,North America,Private,Technical,>50K
Male,*,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,*,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Male,*,*,*,*,*,*,*,>50K
*,*,*,spouse not present,Higher education,*,Private,Other,<=50K
Male,20-39,Black,spouse not present,*,*,Non-Government,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Male,*,White,Never-married,HS-grad,*,Non-Government,*,<=50K
Male,*,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,*,White,Married-civ-spouse,*,United-States,Private,Nontechnical,<=50K
Female,40-59,*,*,*,United-States,*,*,>50K
*,30-39,White,*,Graduate,United-States,Private,Prof-specialty,>50K
Female,40-59,*,spouse not present,High School,North America,Private,*,<=50K
Male,*,Black,*,*,North America,*,*,<=50K
Male,40-59,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
*,*,White,*,*,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,*,Government,*,>50K
Male,*,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,20-39,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
*,40-59,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,White,spouse not present,Higher education,*,Government,*,<=50K
Male,*,*,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,*,White,*,*,United-States,*,*,<=50K
Male,20-39,White,*,Higher education,United-States,*,*,<=50K
Male,20-39,*,Married-civ-spouse,*,North America,*,Other-service,<=50K
Male,*,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,*,White,spouse not present,*,North America,Private,*,<=50K
Female,15-19,White,*,High School,North America,Private,Adm-clerical,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
*,20-39,White,*,*,North America,Private,Technical,<=50K
*,*,White,*,Undergraduate,United-States,Non-Government,*,<=50K
Male,20-29,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,<=50K
Female,40-59,*,spouse not present,*,United-States,Private,*,<=50K
Male,*,White,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K
*,40-59,*,Married-civ-spouse,*,United-States,*,*,>50K
Male,50-59,*,Married-civ-spouse,*,*,Private,Technical,<=50K
