sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,*,spouse not present,*,United-States,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,spouse not present,HS-grad,North America,Private,*,<=50K
Male,50-59,Black,Married-civ-spouse,*,United-States,Private,*,<=50K
Female,*,Black,spouse present,*,North America,Private,*,<=50K
Female,20-39,White,Married-civ-spouse,*,*,Private,*,<=50K
Female,40-59,Black,spouse not present,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Self-emp-not-inc,Nontechnical,>50K
*,20-39,White,Never-married,Higher education,United-States,*,Prof-specialty,>50K
Male,40-49,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,>50K
Male,*,*,*,Higher education,North America,Non-Government,*,>50K
Male,20-39,*,Married-civ-spouse,*,*,Government,*,>50K
Female,*,*,Never-married,*,North America,Private,Adm-clerical,<=50K
Male,20-39,Black,spouse not present,*,North America,Private,*,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,*,White,spouse not present,*,North America,Non-Government,Other,<=50K
Male,20-39,White,*,HS-grad,United-States,Private,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,*,Private,*,<=50K
*,*,White,spouse not present,*,North America,*,*,>50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
*,40-59,Black,spouse not present,High School,North America,Private,*,<=50K
*,*,*,*,High School,*,Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,40-59,White,Divorced,High School,North America,Private,*,<=50K
Male,*,*,Married-civ-spouse,*,*,*,*,>50K
Male,15-19,White,Never-married,High School,North America,Private,Technical,<=50K
Male,20-39,White,spouse not present,HS-grad,North America,Private,*,<=50K
Male,45-49,White,*,HS-grad,*,*,Craft-repair,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Government,*,<=50K
Male,*,Black,Never-married,*,United-States,*,*,<=50K
Male,40-49,White,spouse not present,Higher education,North America,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,*,Other,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Government,*,<=50K
Male,*,*,spouse not present,*,*,Private,*,<=50K
Male,*,White,spouse not present,Higher education,North America,*,Technical,<=50K
Female,*,*,*,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,30-39,White,Married-civ-spouse,High School,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Technical,<=50K
Male,20-39,*,Married-civ-spouse,*,*,*,Technical,<=50K
Female,*,White,Separated,*,North America,Private,*,<=50K
Male,20-39,White,Never-married,*,North America,Private,Handlers-cleaners,<=50K
Male,40-59,*,*,Higher education,*,Government,*,>50K
Male,50-54,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,40-59,White,spouse not present,Higher education,*,Private,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,20-39,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Female,*,*,*,*,United-States,Non-Government,*,<=50K
Female,40-59,White,Married-civ-spouse,*,*,Non-Government,*,>50K
*,*,White,spouse not present,*,United-States,*,Nontechnical,>50K
Male,*,*,Divorced,HS-grad,United-States,Non-Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Private,Technical,>50K
Male,*,White,*,*,North America,Non-Government,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,North America,Private,Other,<=50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other,<=50K
Male,20-39,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
*,*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,North America,Private,Transport-moving,<=50K
Male,40-59,White,Married-civ-spouse,Graduate,*,Private,Technical,>50K
Male,20-39,White,Divorced,Undergraduate,United-States,Non-Government,*,<=50K
Male,20-39,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,*,*,spouse not present,Higher education,*,*,Adm-clerical,<=50K
Female,*,White,*,High School,United-States,Private,Other,>50K
Male,40-59,White,*,Undergraduate,United-States,Non-Government,Nontechnical,>50K
Male,*,White,spouse not present,Some-college,United-States,Private,*,<=50K
Female,20-39,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,*,Married-civ-spouse,Undergraduate,North America,Non-Government,Nontechnical,>50K
Male,23,White,spouse not present,Some-college,United-States,Private,*,<=50K
Male,*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
