sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,White,spouse not present,Higher education,North America,Government,*,<=50K
Male,40-59,White,Married-civ-spouse,*,North America,Self-emp-not-inc,Nontechnical,<=50K
Male,20-39,White,spouse not present,High School,United-States,*,*,<=50K
Male,*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,*,*,*,*,*,<=50K
Female,*,White,Married-civ-spouse,*,North America,*,*,<=50K
Female,*,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,White,*,*,North America,Self-emp-not-inc,*,>50K
Female,*,*,*,*,*,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
*,*,Asian-Pac-Islander,*,*,*,*,*,>50K
Female,20-39,*,*,*,*,Private,*,<=50K
Male,20-39,*,spouse not present,*,North America,Private,*,<=50K
Male,*,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,20-39,White,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,*,spouse not present,*,*,Non-Government,*,<=50K
Male,20-39,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
*,40-59,*,spouse not present,*,*,*,*,>50K
Male,*,White,*,Higher education,*,Private,*,>50K
Female,*,*,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,*,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
*,40-59,*,spouse not present,*,North America,Private,*,<=50K
Male,40-59,White,Married-civ-spouse,Higher education,*,*,Technical,>50K
Male,*,White,Never-married,*,United-States,Non-Government,*,<=50K
Male,20-39,White,spouse not present,High School,United-States,*,*,<=50K
Male,40-59,White,*,High School,*,Private,*,<=50K
Male,*,White,spouse not present,Higher education,North America,Government,*,<=50K
Male,*,*,spouse not present,*,*,Non-Government,*,<=50K
*,40-59,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,20-39,White,*,Higher education,*,*,*,<=50K
Male,20-39,Black,Married-civ-spouse,*,North America,*,*,<=50K
Male,*,White,Never-married,*,*,Non-Government,*,<=50K
Male,*,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Female,*,*,*,High School,North America,Private,*,<=50K
