sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,*,*,Higher education,*,Government,*,<=50K
Male,40-59,White,*,*,*,Non-Government,*,<=50K
Male,*,White,spouse not present,HS-grad,United-States,*,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
*,*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,*,*,spouse not present,High School,North America,Private,*,<=50K
Male,40-59,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,20-39,White,spouse not present,Higher education,North America,Non-Government,*,>50K
Male,40-59,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,*,United-States,*,*,>50K
*,*,Asian-Pac-Islander,*,*,*,*,*,>50K
Female,*,White,spouse not present,*,North America,Non-Government,Other,<=50K
*,*,*,*,Higher education,*,*,*,<=50K
Male,*,*,*,High School,North America,*,Other,<=50K
Male,20-39,White,Never-married,HS-grad,*,Non-Government,*,<=50K
Male,20-39,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,*,White,*,*,North America,Private,Nontechnical,<=50K
Female,*,*,*,Higher education,*,*,*,>50K
*,*,*,Married-civ-spouse,Higher education,*,*,*,>50K
Female,*,*,spouse not present,High School,North America,Private,*,<=50K
Male,20-39,*,Married-civ-spouse,*,*,Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Female,*,White,spouse not present,High School,*,Private,Technical,<=50K
Male,*,White,Married-civ-spouse,*,United-States,*,*,>50K
Male,*,White,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,High School,*,*,*,<=50K
Male,*,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,*,White,Never-married,*,*,*,*,<=50K
Male,*,*,*,*,North America,Non-Government,*,<=50K
Male,40-49,*,Divorced,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,20-39,*,*,*,North America,*,*,<=50K
Male,*,*,*,*,*,Non-Government,*,<=50K
Male,20-39,*,spouse not present,*,North America,Private,Technical,<=50K
Female,*,White,spouse present,High School,North America,Non-Government,*,<=50K
Male,*,White,*,Higher education,United-States,*,Technical,<=50K
*,*,White,Married-civ-spouse,*,*,Private,*,<=50K
Male,*,White,*,Higher education,United-States,*,Technical,<=50K
Male,20-39,White,Married-civ-spouse,*,North America,*,*,<=50K
Female,40-59,White,*,High School,North America,Non-Government,Other,<=50K
*,*,*,*,High School,*,*,*,<=50K
*,*,*,*,Higher education,*,*,Technical,>50K
Male,*,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,*,*,*,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,*,*,Government,Technical,<=50K
Male,20-39,*,spouse not present,*,North America,Private,Technical,<=50K
*,*,*,*,*,*,*,*,<=50K
Female,*,*,*,*,*,Private,*,>50K
*,40-59,White,*,*,*,*,*,>50K
Male,*,White,*,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,*,>50K
Male,*,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,20-39,*,*,Higher education,North America,*,*,<=50K
Male,40-59,White,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
*,*,White,Married-civ-spouse,*,*,Private,*,<=50K
