sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,30-39,White,Never-married,Undergraduate,United-States,State-gov,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,20-39,Black,*,*,North America,Private,Technical,<=50K
Female,20-39,White,Married-civ-spouse,Masters,United-States,Private,Nontechnical,<=50K
Female,40-59,Black,spouse not present,*,North America,Private,Other,<=50K
Male,50-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,30-34,White,Never-married,Graduate,United-States,Private,Prof-specialty,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Male,20-39,*,Married-civ-spouse,Higher education,Asia,*,Technical,>50K
Female,23,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,20-39,Black,Never-married,Higher education,United-States,Private,Nontechnical,<=50K
Male,*,*,*,High School,North America,Private,*,<=50K
Male,20-39,White,Never-married,High School,United-States,Non-Government,Farming-fishing,<=50K
Male,30-39,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
Female,40-59,White,Divorced,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
Male,35-39,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,40-59,Black,spouse not present,HS-grad,North America,Private,Other-service,<=50K
Male,20-39,*,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,40-59,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Technical,>50K
Male,15-19,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,35-39,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,49,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Never-married,Professional Education,United-States,Local-gov,Protective-serv,<=50K
Male,15-19,Black,Never-married,Some-college,United-States,Private,Nontechnical,<=50K
Male,40-44,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,20-39,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,20-39,Black,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Male,40-59,*,spouse not present,*,*,Non-Government,Technical,<=50K
Male,20-39,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,15-19,White,spouse present,HS-grad,North America,Private,Adm-clerical,<=50K
Male,45-49,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Technical,<=50K
Male,20-39,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K
Male,50-59,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,20-29,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,45-49,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,25,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,53,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,40-44,White,Divorced,Masters,United-States,Private,Exec-managerial,<=50K
Male,40-49,White,Married-civ-spouse,Assoc-voc,United-States,Government,Craft-repair,<=50K
Male,20-39,White,Never-married,Assoc-voc,United-States,Private,Prof-specialty,<=50K
*,20-29,Other,Married-civ-spouse,*,North America,Private,Nontechnical,<=50K
Female,40-59,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,40-49,White,Divorced,Undergraduate,United-States,Federal-gov,Exec-managerial,>50K
Male,40-59,White,Divorced,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,40-59,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,40-59,White,Married-civ-spouse,5th-6th,Mexico,Private,Machine-op-inspct,<=50K
Male,30-39,White,Married-civ-spouse,Higher education,North America,Private,Other-service,<=50K
Male,40-44,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,30,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,30,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,40-44,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Male,25-29,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K
Male,36,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,20-29,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Female,40-59,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Adm-clerical,>50K
Male,45-49,White,Married-civ-spouse,Some-college,*,Self-emp-inc,*,>50K
Male,19,White,Never-married,Some-college,North America,Private,*,<=50K
Female,30-39,Black,Separated,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,20-39,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Sales,>50K
Male,20-39,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,60-79,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,25-29,White,Never-married,HS-grad,North America,Private,Other-service,<=50K
Male,35-39,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Female,15-19,White,spouse not present,11th,United-States,Private,Other-service,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,18,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,40-59,White,*,*,North America,Non-Government,Other-service,<=50K
Female,*,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,59,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,40-44,White,Divorced,HS-grad,United-States,Private,Craft-repair,>50K
Female,50-54,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Male,45-49,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Male,30-34,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,20-39,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Female,40-59,White,Never-married,Graduate,United-States,Federal-gov,Prof-specialty,>50K
Male,50-59,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Female,20-39,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,20-39,Black,spouse not present,Higher education,North America,Private,Technical,<=50K
Male,30-39,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Protective-serv,>50K
Male,25-29,White,Never-married,Undergraduate,United-States,Local-gov,Nontechnical,<=50K
Male,40-49,White,Married-civ-spouse,Doctorate,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,35-39,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,40-59,White,Divorced,*,*,Private,Nontechnical,<=50K
Male,20-39,Black,Never-married,HS-grad,United-States,Government,Other-service,<=50K
Male,60-79,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,44,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,40-59,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Female,20,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,29,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,30-34,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,>50K
Male,20-29,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Female,20-39,White,Never-married,High School,United-States,Government,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,24,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,38,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Male,40-59,White,Married-civ-spouse,High School,North America,Non-Government,Other-service,>50K
Female,20-29,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Female,35-39,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,40-59,White,Married-civ-spouse,9th,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,<=50K
Male,40-59,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,50-54,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,22,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,21,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,40,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,20-39,Black,Never-married,Bachelors,*,Private,Exec-managerial,<=50K
Male,20-39,White,Married-civ-spouse,Bachelors,United-States,State-gov,Prof-specialty,>50K
Male,15-19,Black,Never-married,Some-college,United-States,Private,Other-service,<=50K
Female,40-49,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,20,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
Male,20-39,White,Married-civ-spouse,Professional Education,United-States,Private,Adm-clerical,>50K
Male,30-39,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,25-29,White,Never-married,Assoc-acdm,United-States,Private,Sales,<=50K
Female,24,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,38,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,37,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Female,40-59,Black,Divorced,Higher education,United-States,Private,Technical,<=50K
Male,20-39,*,Married-civ-spouse,Higher education,Asia,*,Technical,>50K
Male,43,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,20-39,White,Married-civ-spouse,Assoc-voc,United-States,Private,Adm-clerical,<=50K
Male,20,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,40-59,Asian-Pac-Islander,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,60-64,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Craft-repair,<=50K
Female,25-29,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,19,White,Never-married,Some-college,North America,Private,*,<=50K
Female,40-49,White,Never-married,Professional Education,United-States,Private,Prof-specialty,>50K
Male,60-79,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Female,30-39,Black,Never-married,High School,United-States,Private,Other,<=50K
Male,20-24,White,Married-civ-spouse,Some-college,United-States,Private,Other-service,<=50K
Female,30-39,White,Widowed,HS-grad,United-States,Private,Other-service,<=50K
Male,60-64,White,Married-civ-spouse,High School,*,Private,Craft-repair,<=50K
Female,40-49,White,Divorced,Undergraduate,North America,Local-gov,Adm-clerical,<=50K
Female,34,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
Female,20-39,Asian-Pac-Islander,spouse not present,Higher education,Asia,Private,Nontechnical,<=50K
Male,21,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,48,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,20-39,White,Never-married,Bachelors,United-States,Private,Handlers-cleaners,<=50K
Male,*,Black,*,Higher education,United-States,Non-Government,Sales,<=50K
