sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,20-39,White,Never-married,Undergraduate,United-States,State-gov,Adm-clerical,<=50K
Male,40-49,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,30-39,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,40-59,Black,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,20-39,Black,*,Undergraduate,North America,Private,Technical,<=50K
Female,20-39,White,Married-civ-spouse,Graduate,United-States,Private,Nontechnical,<=50K
Female,40-59,Black,spouse not present,High School,North America,Private,Other,<=50K
Male,40-59,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,30-34,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,42,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,20-39,Black,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,20-39,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,State-gov,Prof-specialty,>50K
Female,23,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,20-39,Black,Never-married,Higher education,North America,Non-Government,Nontechnical,<=50K
*,20-39,Amer-Indian-Eskimo,*,*,North America,*,*,<=50K
Male,20-29,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,30-34,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,20-39,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,40-59,*,Divorced,Higher education,North America,*,Nontechnical,>50K
Male,35-39,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,40-59,Black,Separated,High School,North America,Private,Other,<=50K
Male,20-39,Black,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,40-49,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K
Female,40-59,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,50-59,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,>50K
Male,19,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
