sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Undergraduate,United-States,State-gov,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,Divorced,HS-grad,North America,Private,Handlers-cleaners,<=50K
Male,*,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
*,*,*,Higher education,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,<=50K
Female,Black,spouse not present,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Some-college,United-States,Private,Nontechnical,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,Prof-specialty,>50K
Female,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,Black,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,Amer-Indian-Eskimo,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
Female,White,Divorced,Graduate,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,Black,Separated,HS-grad,United-States,Private,Other-service,<=50K
Male,*,Married-civ-spouse,High School,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Technical,>50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,Higher education,United-States,Local-gov,Protective-serv,<=50K
Male,Black,Never-married,Undergraduate,United-States,Private,Sales,<=50K
Male,White,Divorced,Bachelors,United-States,Non-Government,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,Black,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Male,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,White,spouse present,High School,North America,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,9th,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,White,Divorced,Graduate,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Private,Prof-specialty,<=50K
Female,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,*,*,*,Private,*,>50K
Male,White,Divorced,Undergraduate,*,*,*,>50K
Male,White,*,High School,North America,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
*,White,*,*,North America,Private,Technical,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Male,White,Divorced,Undergraduate,North America,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,Black,Separated,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K
Male,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,White,Never-married,HS-grad,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,11th,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,High School,North America,Government,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Other-service,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
Female,White,Divorced,HS-grad,United-States,Non-Government,Technical,>50K
Female,White,Divorced,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,White,Never-married,Graduate,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Female,White,Divorced,Undergraduate,United-States,Private,Craft-repair,<=50K
Female,Black,Divorced,Undergraduate,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Protective-serv,>50K
Male,White,Never-married,*,United-States,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Graduate,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,White,Divorced,Higher education,*,Non-Government,Nontechnical,<=50K
