sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,spouse not present,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
*,*,*,Higher education,*,Non-Government,Technical,<=50K
Female,White,*,Higher education,North America,Non-Government,Nontechnical,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Self-emp-not-inc,Exec-managerial,>50K
Female,White,spouse not present,Graduate,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
*,*,*,Higher education,*,*,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
*,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
*,*,*,*,*,*,*,>50K
Male,White,*,Graduate,*,Private,Prof-specialty,>50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Transport-moving,<=50K
*,*,Divorced,HS-grad,*,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,spouse not present,*,North America,Government,*,<=50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Adm-clerical,<=50K
*,*,*,Higher education,United-States,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,High School,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Female,White,Separated,High School,North America,Private,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
*,*,*,Higher education,United-States,*,*,>50K
Male,*,Married-civ-spouse,HS-grad,*,Private,Technical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,White,*,Higher education,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,*,*,<=50K
*,*,*,Higher education,*,Non-Government,Technical,>50K
*,*,*,Higher education,North America,*,*,>50K
Male,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,>50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,HS-grad,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,*,Married-civ-spouse,HS-grad,*,Private,Transport-moving,<=50K
Male,White,*,Graduate,*,Private,Prof-specialty,>50K
Male,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Female,White,Divorced,Some-college,United-States,Private,Adm-clerical,<=50K
*,*,*,*,North America,Private,*,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Exec-managerial,>50K
Male,*,Never-married,Some-college,*,Private,Technical,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Sales,>50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Technical,<=50K
Male,White,Never-married,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,High School,North America,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,*,North America,*,*,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,*,*,*,*,*,*,<=50K
*,*,*,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
*,*,Divorced,HS-grad,*,Private,*,>50K
Female,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,>50K
Male,*,Married-civ-spouse,Masters,*,Non-Government,Prof-specialty,<=50K
Male,White,Never-married,High School,North America,Private,Nontechnical,<=50K
*,White,spouse not present,*,North America,Government,*,>50K
Male,White,*,Higher education,United-States,Non-Government,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,>50K
Male,White,*,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
*,White,*,*,*,*,*,<=50K
*,*,spouse not present,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,White,spouse not present,*,North America,*,*,<=50K
Female,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,>50K
Male,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,White,*,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Nontechnical,<=50K
Male,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other-service,>50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,High School,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Sales,<=50K
*,*,*,*,*,*,*,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Undergraduate,United-States,Private,Exec-managerial,>50K
Female,*,spouse not present,Higher education,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Adm-clerical,>50K
Male,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Female,White,*,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
*,*,*,*,United-States,*,*,<=50K
Male,White,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Female,White,spouse present,Higher education,United-States,*,Adm-clerical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Female,White,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,White,Never-married,Higher education,*,Private,Other,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Technical,>50K
Male,*,Never-married,Some-college,*,Private,Technical,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Other-service,<=50K
Female,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
Female,White,spouse not present,Higher education,North America,Government,Other,<=50K
Female,White,Never-married,High School,United-States,Non-Government,Other,<=50K
*,Asian-Pac-Islander,*,*,*,*,*,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Never-married,Higher education,North America,Non-Government,Nontechnical,<=50K
*,*,*,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
*,*,*,Higher education,North America,Non-Government,Other,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
*,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,<=50K
