sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Bachelors,United-States,State-gov,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,Black,*,*,United-States,Private,Handlers-cleaners,<=50K
Female,Black,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,<=50K
Female,Black,Married-spouse-absent,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,India,State-gov,Prof-specialty,>50K
Female,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,Black,Never-married,Higher education,United-States,Private,Sales,<=50K
Male,*,Married-civ-spouse,*,North America,Private,Transport-moving,<=50K
Male,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
Female,White,Divorced,Graduate,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,Black,Separated,HS-grad,United-States,Private,Other-service,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Tech-support,>50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,Assoc-acdm,United-States,Local-gov,Protective-serv,<=50K
Male,Black,Never-married,Some-college,United-States,Private,Sales,<=50K
Male,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,Black,Married-civ-spouse,Some-college,United-States,State-gov,Other,<=50K
Male,White,Never-married,11th,North America,Private,Machine-op-inspct,<=50K
