sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,*,Higher education,United-States,*,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,*,*,*,*,*,*,<=50K
*,*,*,*,*,*,*,<=50K
*,White,*,*,North America,Non-Government,*,<=50K
*,Black,*,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Technical,>50K
Male,*,*,Higher education,*,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
*,*,*,Higher education,*,*,*,>50K
Female,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,Black,Never-married,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,<=50K
Male,White,spouse not present,High School,*,*,Other,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Graduate,North America,Non-Government,Technical,>50K
*,Black,*,*,North America,Non-Government,*,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
*,*,*,Higher education,North America,*,*,>50K
Male,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,White,*,Higher education,North America,*,*,<=50K
Male,Black,Never-married,Higher education,*,Non-Government,*,<=50K
Male,White,Divorced,*,United-States,Private,Nontechnical,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,<=50K
*,White,*,*,North America,Non-Government,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Technical,<=50K
Female,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Female,White,Separated,High School,North America,Non-Government,Other,<=50K
Male,*,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Male,*,*,*,North America,*,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
Female,*,*,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
*,White,*,*,United-States,*,*,>50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Technical,>50K
*,White,*,*,North America,Private,*,<=50K
Male,White,*,*,North America,Non-Government,*,<=50K
Male,White,*,High School,*,Non-Government,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,<=50K
Male,White,Married-civ-spouse,Graduate,North America,Non-Government,Technical,>50K
