sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,Higher education,North America,Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,*,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,United-States,*,*,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,*,*,North America,Non-Government,*,>50K
*,*,*,*,*,*,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Adm-clerical,<=50K
Male,Black,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,Farming-fishing,<=50K
Male,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,*,North America,*,*,>50K
Male,White,Married-civ-spouse,Graduate,North America,Non-Government,Prof-specialty,>50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Transport-moving,<=50K
Female,White,Divorced,High School,United-States,Private,Technical,<=50K
*,*,*,Higher education,North America,Government,*,>50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Nontechnical,<=50K
Male,*,*,High School,United-States,Non-Government,Technical,<=50K
Male,White,spouse not present,Higher education,North America,Government,Other,<=50K
Male,Black,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Divorced,Undergraduate,United-States,Private,Nontechnical,<=50K
*,White,*,*,United-States,*,Other,<=50K
*,*,*,*,United-States,*,*,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Female,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Male,White,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,<=50K
Female,White,spouse not present,High School,North America,Private,Other,<=50K
Male,*,spouse not present,*,North America,Private,Nontechnical,<=50K
*,*,Married-civ-spouse,*,United-States,*,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Technical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,<=50K
Male,White,Never-married,Higher education,United-States,Private,Technical,<=50K
*,*,*,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Prof-specialty,>50K
*,*,spouse not present,*,*,*,Nontechnical,>50K
Male,White,spouse not present,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Tech-support,>50K
Male,White,*,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Adm-clerical,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Transport-moving,<=50K
Male,White,Married-civ-spouse,Graduate,North America,Non-Government,Prof-specialty,>50K
Male,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Male,*,*,High School,United-States,Non-Government,Technical,<=50K
Female,White,Divorced,Some-college,United-States,Non-Government,Other,<=50K
Female,White,Married-civ-spouse,High School,North America,Private,Other,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-inc,Exec-managerial,>50K
