sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,North America,Government,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,*,*,Higher education,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,Graduate,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,Technical,>50K
Female,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
Male,Black,Never-married,*,North America,Private,*,<=50K
Male,Amer-Indian-Eskimo,Married-civ-spouse,High School,North America,*,*,<=50K
Male,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Nontechnical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,>50K
Male,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,spouse not present,Higher education,United-States,Government,Other,<=50K
Male,Black,Never-married,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,*,*,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,High School,North America,Private,Machine-op-inspct,<=50K
Female,White,spouse not present,Higher education,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Private,Technical,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,spouse not present,Higher education,United-States,Government,Nontechnical,>50K
Male,White,spouse not present,High School,North America,*,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,White,Married-civ-spouse,Primary School,Mexico,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Male,White,Divorced,Undergraduate,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,spouse not present,Higher education,North America,Private,Other,<=50K
*,*,*,High School,United-States,Private,*,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,Black,spouse not present,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,White,*,High School,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Adm-clerical,<=50K
Female,White,Never-married,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,High School,North America,Government,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other-service,<=50K
*,*,*,High School,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Nontechnical,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Technical,>50K
Female,White,Divorced,High School,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Protective-serv,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,White,Never-married,High School,North America,Private,Nontechnical,<=50K
Female,White,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,Assoc-voc,United-States,Private,Prof-specialty,<=50K
Female,White,Divorced,Higher education,United-States,Private,Technical,<=50K
Female,Black,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Protective-serv,>50K
Male,White,Never-married,Higher education,United-States,Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Graduate,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,White,spouse not present,Higher education,*,Private,*,<=50K
*,Black,spouse not present,High School,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,White,*,Higher education,United-States,*,Prof-specialty,<=50K
Female,White,Never-married,Undergraduate,United-States,Private,Technical,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Craft-repair,>50K
Male,White,Never-married,11th,United-States,Private,Handlers-cleaners,<=50K
Female,White,Never-married,High School,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Male,White,*,HS-grad,*,*,*,>50K
Female,White,Married-civ-spouse,Undergraduate,United-States,Private,Sales,<=50K
Female,White,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Female,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Government,Prof-specialty,>50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
Female,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Nontechnical,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Adm-clerical,>50K
Male,White,Divorced,Some-college,United-States,Private,Craft-repair,<=50K
Female,White,Never-married,Professional Education,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Female,Black,spouse not present,*,North America,Non-Government,Technical,<=50K
*,*,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Adm-clerical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Sales,<=50K
