sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,*,High School,*,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
Female,White,*,*,North America,*,Nontechnical,<=50K
Female,*,spouse not present,High School,North America,Private,Other,<=50K
Male,*,*,High School,*,*,*,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,*,>50K
*,*,*,*,*,Non-Government,*,>50K
Male,Black,*,*,North America,Non-Government,*,>50K
Male,Asian-Pac-Islander,*,Higher education,*,*,*,>50K
Female,White,spouse not present,Higher education,North America,Private,Other,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
*,White,Never-married,*,North America,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,*,spouse not present,Higher education,United-States,*,*,>50K
*,*,*,*,*,Non-Government,*,>50K
Female,Black,spouse not present,*,North America,*,*,<=50K
*,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Female,White,Divorced,*,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,>50K
*,White,Never-married,*,North America,*,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,*,*,*,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,*,*,Higher education,United-States,*,Other,<=50K
Male,*,*,Higher education,United-States,*,Other,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,*,*,North America,*,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,White,spouse not present,High School,North America,*,Other,<=50K
Male,White,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,Divorced,Higher education,North America,Private,Nontechnical,<=50K
*,*,*,Higher education,United-States,Government,*,<=50K
Male,White,*,*,North America,*,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,*,*,*,North America,Private,Technical,>50K
*,White,spouse not present,Higher education,*,Government,*,>50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,>50K
*,White,*,*,*,Non-Government,Technical,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,*,*,North America,Private,Other,<=50K
*,*,*,*,*,Non-Government,*,>50K
Male,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,spouse not present,Some-college,*,Private,*,<=50K
Female,White,*,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,United-States,*,Nontechnical,>50K
Male,White,*,*,North America,*,*,<=50K
Female,*,*,*,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,*,>50K
Male,White,*,*,North America,*,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,High School,*,Private,*,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Female,White,spouse not present,High School,North America,*,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Government,Other,<=50K
*,*,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,*,*,HS-grad,United-States,*,Nontechnical,<=50K
*,*,*,High School,United-States,*,Technical,>50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,White,*,HS-grad,United-States,*,*,>50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,High School,North America,Private,Nontechnical,<=50K
Female,White,spouse not present,Higher education,*,Government,Technical,>50K
