sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,White,Never-married,*,United-States,Government,*,<=50K
Male,White,*,Higher education,United-States,*,Nontechnical,<=50K
*,*,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,*,*,<=50K
Female,*,spouse present,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,>50K
Female,White,*,*,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Exec-managerial,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
*,*,*,*,*,*,*,>50K
*,*,*,Higher education,North America,Private,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,*,North America,*,Technical,>50K
Female,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,*,Other,<=50K
*,*,spouse not present,High School,*,Private,*,<=50K
*,White,*,Higher education,*,*,*,>50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
*,*,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,Never-married,*,North America,*,Other,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
*,White,spouse not present,Higher education,North America,*,Nontechnical,<=50K
Male,*,*,Undergraduate,United-States,Government,*,<=50K
Male,Black,*,*,North America,Government,*,<=50K
Male,*,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,White,*,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Female,White,spouse not present,*,North America,Private,Other,<=50K
*,*,spouse not present,High School,United-States,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,*,Technical,>50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,spouse not present,*,North America,Private,*,<=50K
*,White,*,Higher education,*,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Private,*,<=50K
Female,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,spouse present,*,*,*,*,>50K
*,White,Divorced,*,United-States,*,Nontechnical,>50K
*,White,Divorced,*,United-States,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
*,White,*,*,*,Private,Technical,<=50K
*,*,*,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,High School,United-States,*,Other,<=50K
Male,*,Married-civ-spouse,*,North America,*,Technical,>50K
Male,White,spouse not present,Undergraduate,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
*,*,*,Higher education,North America,Private,*,<=50K
Female,White,spouse present,*,United-States,*,Adm-clerical,>50K
Male,White,*,*,United-States,Self-emp-inc,Nontechnical,>50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,*,*,*,North America,Private,*,<=50K
*,White,*,*,United-States,Self-emp-not-inc,Nontechnical,>50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,Technical,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,*,Higher education,North America,Private,*,<=50K
Female,White,spouse not present,*,North America,Private,Other,<=50K
