sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,*,Higher education,*,Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
*,*,Divorced,High School,*,Non-Government,*,<=50K
Male,*,*,*,North America,Private,*,<=50K
Female,*,*,*,*,Private,*,<=50K
Female,*,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,<=50K
*,*,spouse not present,High School,*,Private,*,<=50K
*,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
Female,White,spouse not present,Higher education,*,*,Prof-specialty,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Higher education,North America,*,Nontechnical,>50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Female,*,spouse not present,Undergraduate,*,Private,*,<=50K
Male,*,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,*,*,*,*,*,*,<=50K
Male,White,Never-married,HS-grad,*,Non-Government,*,<=50K
Male,*,*,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Non-Government,Prof-specialty,>50K
Female,Black,Separated,*,North America,Private,*,<=50K
Male,Black,*,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,White,Divorced,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,>50K
Male,*,*,*,North America,Private,*,<=50K
*,*,Divorced,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,White,Never-married,*,United-States,Government,*,<=50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Male,White,Divorced,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Adm-clerical,<=50K
Male,*,Married-civ-spouse,*,United-States,Government,Other-service,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,White,*,Higher education,*,Non-Government,Technical,<=50K
Female,*,*,High School,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Machine-op-inspct,<=50K
Male,White,spouse present,Bachelors,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,*,Bachelors,United-States,Private,Technical,<=50K
*,*,spouse not present,High School,*,Private,*,<=50K
Male,White,spouse not present,HS-grad,*,Non-Government,Nontechnical,<=50K
Male,*,*,Higher education,North America,Government,Technical,>50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,<=50K
Male,White,*,Higher education,*,Non-Government,Technical,<=50K
*,*,*,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Professional Education,North America,Private,Prof-specialty,>50K
Male,White,*,Higher education,*,Government,*,>50K
*,*,Divorced,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,>50K
Male,White,Married-civ-spouse,*,North America,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Private,Other,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Sales,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Doctorate,United-States,Non-Government,Prof-specialty,>50K
Male,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,*,spouse not present,Undergraduate,*,Private,*,<=50K
Female,*,*,High School,United-States,Private,Other,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-inc,Exec-managerial,>50K
Male,White,*,Higher education,*,Non-Government,Technical,<=50K
Female,*,spouse not present,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Self-emp-not-inc,Sales,>50K
Male,White,*,Higher education,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Private,Other,<=50K
Female,White,spouse not present,*,United-States,Non-Government,*,<=50K
Male,*,*,High School,*,Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,*,Private,Other,<=50K
Female,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
*,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Female,White,Divorced,HS-grad,United-States,*,Craft-repair,>50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,High School,*,Government,*,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,United-States,Government,*,>50K
Male,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,White,*,Higher education,North America,*,*,<=50K
Female,*,spouse not present,*,United-States,Private,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Male,White,*,Higher education,*,Government,*,<=50K
Male,White,Married-civ-spouse,Graduate,North America,Self-emp-not-inc,Technical,>50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,*,High School,*,Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,*,spouse not present,*,North America,*,*,<=50K
Female,White,spouse not present,Higher education,*,Private,Technical,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,*,United-States,Self-emp-inc,*,>50K
Male,*,spouse not present,High School,United-States,Non-Government,*,<=50K
Female,*,spouse not present,HS-grad,United-States,Government,Other,<=50K
*,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
*,*,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Non-Government,Technical,>50K
Male,*,*,*,*,*,*,>50K
Female,White,*,Higher education,North America,Private,Nontechnical,<=50K
Female,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Sales,<=50K
*,*,*,*,*,Government,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Female,White,spouse not present,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,<=50K
*,*,*,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,>50K
Male,*,spouse not present,*,United-States,*,Other,<=50K
Female,*,Married-civ-spouse,Higher education,United-States,Private,Exec-managerial,>50K
Female,*,spouse not present,Undergraduate,*,Private,*,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Private,Other,>50K
Male,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,North America,Private,Nontechnical,<=50K
*,White,spouse not present,High School,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Sales,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,Higher education,*,Government,Technical,>50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,White,spouse present,Professional Education,United-States,Non-Government,Other,<=50K
*,*,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,United-States,Self-emp-inc,*,<=50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Never-married,Some-college,North America,Private,Other,<=50K
Female,White,spouse not present,Higher education,*,*,Prof-specialty,>50K
Male,White,*,Higher education,*,Non-Government,Technical,<=50K
Female,*,spouse not present,*,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,<=50K
*,*,spouse not present,High School,*,Private,*,<=50K
Male,White,Married-civ-spouse,11th,North America,Private,*,<=50K
Female,White,Divorced,Higher education,North America,Government,Other,<=50K
Female,White,spouse not present,*,United-States,Non-Government,*,<=50K
*,Asian-Pac-Islander,*,*,*,Private,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
*,*,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
*,*,*,Higher education,*,*,*,<=50K
*,*,Divorced,High School,*,Non-Government,*,<=50K
Male,*,spouse not present,*,United-States,*,Other,<=50K
*,White,spouse not present,High School,United-States,*,Other,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Self-emp-not-inc,Nontechnical,>50K
Female,*,*,Undergraduate,North America,Private,Other,<=50K
Male,White,*,Higher education,*,Government,*,<=50K
*,White,spouse not present,*,United-States,*,*,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,*,<=50K
Female,White,spouse not present,*,*,*,*,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,*,HS-grad,*,Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,spouse not present,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,>50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
*,Black,*,High School,*,*,*,<=50K
Male,Black,Never-married,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Private,Prof-specialty,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Female,*,spouse not present,Undergraduate,*,Private,*,<=50K
Male,*,spouse not present,Undergraduate,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Machine-op-inspct,>50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Adm-clerical,>50K
*,Black,Married-civ-spouse,High School,North America,*,*,<=50K
Female,White,*,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,White,Married-civ-spouse,Graduate,United-States,Private,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Higher education,North America,State-gov,Prof-specialty,>50K
Female,*,spouse not present,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,*,*,Higher education,North America,Government,Technical,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Technical,<=50K
Male,*,*,Primary School,North America,Non-Government,Other,<=50K
Male,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,*,*,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Male,White,*,High School,United-States,*,Nontechnical,<=50K
Female,White,spouse not present,Higher education,*,*,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Female,*,spouse not present,Higher education,United-States,Government,*,<=50K
Female,White,spouse not present,HS-grad,United-States,Government,Adm-clerical,<=50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,Black,Married-civ-spouse,*,North America,*,*,>50K
*,*,Divorced,High School,*,Non-Government,*,<=50K
Female,White,*,High School,North America,Non-Government,Nontechnical,>50K
Female,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,High School,*,Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,>50K
*,*,spouse not present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,>50K
*,*,*,Higher education,*,*,*,>50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Sales,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Private,Prof-specialty,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Non-Government,Nontechnical,<=50K
