sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
*,White,Divorced,High School,North America,Private,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
*,White,*,Higher education,*,*,Nontechnical,<=50K
Female,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,>50K
Female,White,*,*,*,*,Technical,>50K
*,*,*,*,*,Non-Government,*,>50K
Male,*,*,Higher education,North America,*,*,>50K
*,*,*,*,*,*,*,>50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,*,Higher education,North America,*,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
*,White,spouse not present,HS-grad,United-States,Non-Government,Other,<=50K
Male,White,*,HS-grad,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
Female,*,spouse not present,*,United-States,Non-Government,Nontechnical,>50K
Male,White,*,*,North America,*,Technical,>50K
Female,Black,*,High School,North America,Private,*,<=50K
Male,*,Married-civ-spouse,High School,*,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
*,White,Divorced,High School,North America,Private,*,<=50K
Male,*,*,Higher education,North America,Government,*,>50K
Male,White,*,HS-grad,*,Non-Government,*,<=50K
*,White,Divorced,High School,North America,Private,*,<=50K
Male,White,*,HS-grad,*,*,Technical,<=50K
*,White,*,*,*,*,*,<=50K
Male,*,*,Higher education,North America,*,*,<=50K
Male,*,Divorced,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Government,*,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,spouse not present,High School,*,Private,Technical,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
*,White,spouse present,HS-grad,United-States,*,Other,<=50K
Male,White,*,*,North America,*,Technical,<=50K
Male,White,Married-civ-spouse,*,United-States,Private,Technical,<=50K
Male,White,*,*,North America,*,Technical,<=50K
Male,White,*,*,North America,*,Technical,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,*,*,North America,*,*,>50K
Male,White,*,HS-grad,*,*,Technical,<=50K
Female,*,*,*,*,Non-Government,Nontechnical,<=50K
Male,*,*,Higher education,North America,Government,*,<=50K
*,White,*,Higher education,*,Private,*,<=50K
*,*,*,*,North America,*,*,<=50K
Female,*,*,*,North America,Non-Government,*,>50K
