sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,United-States,State-gov,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,Black,*,*,United-States,*,Handlers-cleaners,<=50K
Female,*,Married-civ-spouse,Higher education,*,Private,Technical,<=50K
Female,White,Married-civ-spouse,Masters,United-States,Non-Government,Nontechnical,<=50K
Female,Black,spouse not present,High School,North America,Private,Other-service,<=50K
*,White,Married-civ-spouse,*,United-States,*,*,>50K
Female,White,Never-married,Masters,United-States,Private,Technical,>50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,>50K
Male,*,Married-civ-spouse,Some-college,United-States,Private,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,Government,Prof-specialty,>50K
Female,White,Never-married,Bachelors,United-States,Private,Other,<=50K
Male,Black,Never-married,Professional Education,United-States,Private,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,White,Never-married,High School,United-States,Self-emp-not-inc,Other,<=50K
Male,White,Never-married,High School,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
*,*,Divorced,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,*,*,Private,Technical,>50K
Female,Black,Separated,High School,United-States,Private,Other-service,<=50K
Male,*,Married-civ-spouse,*,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Transport-moving,<=50K
Female,White,Divorced,HS-grad,North America,Private,*,<=50K
*,*,Married-civ-spouse,Higher education,North America,Government,*,>50K
Male,White,spouse not present,High School,*,Private,Technical,<=50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Male,White,Never-married,Professional Education,United-States,Local-gov,Protective-serv,<=50K
Male,Black,Never-married,Some-college,North America,Private,Sales,<=50K
Male,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Adm-clerical,<=50K
Male,Black,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Male,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Undergraduate,North America,Private,Technical,<=50K
Female,White,spouse present,HS-grad,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,*,*,*,United-States,Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,White,Divorced,Higher education,North America,Private,Exec-managerial,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,State-gov,Technical,<=50K
Male,White,Never-married,Higher education,North America,Private,Prof-specialty,<=50K
Female,*,Married-civ-spouse,Some-college,United-States,Private,*,<=50K
Female,White,Married-civ-spouse,Prof-school,North America,Private,Prof-specialty,>50K
Male,*,Divorced,Higher education,United-States,Federal-gov,Exec-managerial,>50K
Male,White,Divorced,HS-grad,United-States,Self-emp-inc,Exec-managerial,<=50K
Male,*,Married-civ-spouse,Some-college,United-States,Private,*,>50K
Male,White,*,5th-6th,Mexico,Private,*,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Private,Other-service,<=50K
Male,White,spouse present,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,*,*,*,Other,<=50K
Male,White,Married-civ-spouse,*,*,Private,Technical,>50K
Male,White,Divorced,Some-college,North America,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Adm-clerical,<=50K
Female,White,Married-civ-spouse,High School,United-States,Private,Other,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
Male,White,Never-married,Undergraduate,North America,Private,Technical,<=50K
Female,*,spouse not present,*,North America,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Self-emp-not-inc,Sales,>50K
Male,White,Never-married,Undergraduate,North America,Private,Technical,<=50K
Male,*,Married-civ-spouse,Some-college,United-States,Private,*,<=50K
Male,*,spouse not present,*,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Assoc-acdm,United-States,Private,Adm-clerical,<=50K
Female,White,Never-married,11th,United-States,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,High School,North America,Local-gov,Farming-fishing,<=50K
Male,White,spouse not present,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Bachelors,*,Private,Other-service,<=50K
Female,White,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Nontechnical,<=50K
Female,White,Divorced,HS-grad,North America,Private,*,>50K
Female,White,Divorced,High School,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Government,*,>50K
Male,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,White,Never-married,9th,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,Higher education,United-States,Federal-gov,Prof-specialty,>50K
Male,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Female,White,Divorced,Some-college,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,Higher education,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,>50K
Male,White,Never-married,*,North America,Local-gov,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,White,Divorced,Higher education,*,Private,Nontechnical,<=50K
Male,*,spouse not present,HS-grad,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,Bachelors,North America,Private,Nontechnical,>50K
Female,White,spouse not present,Masters,United-States,Non-Government,Technical,<=50K
Female,White,Never-married,Some-college,United-States,Private,Tech-support,<=50K
Male,White,spouse not present,High School,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Technical,>50K
Male,White,Never-married,11th,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,HS-grad,United-States,Local-gov,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Private,Nontechnical,<=50K
Male,White,Never-married,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Self-emp-not-inc,Other-service,>50K
Female,White,spouse present,Undergraduate,United-States,Private,*,<=50K
Female,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,9th,United-States,Private,Nontechnical,<=50K
