sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,*,Higher education,*,Government,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
*,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,*,*,Higher education,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,*,High School,United-States,*,Exec-managerial,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,*,*,Higher education,*,Non-Government,*,>50K
Male,*,*,*,*,*,*,>50K
Female,White,*,Higher education,North America,Non-Government,*,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Other,<=50K
*,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,*,*,*,*,*,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,*,Technical,>50K
*,White,spouse not present,*,*,Non-Government,*,<=50K
*,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,White,*,HS-grad,United-States,*,*,<=50K
*,*,*,Higher education,*,Government,*,<=50K
Male,*,Never-married,Higher education,North America,*,*,<=50K
Male,White,spouse not present,*,North America,*,*,<=50K
Male,*,*,*,United-States,*,Other,<=50K
*,*,*,Higher education,*,Government,*,<=50K
*,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,*,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
*,White,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
*,*,*,*,*,Non-Government,Technical,<=50K
*,*,*,*,*,Non-Government,Technical,<=50K
Female,White,spouse not present,High School,*,Private,*,<=50K
*,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
*,*,*,Higher education,*,Government,*,>50K
Male,White,*,HS-grad,United-States,*,*,<=50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,*,Technical,<=50K
Male,White,spouse not present,*,*,*,*,<=50K
*,*,*,*,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,*,Technical,>50K
Male,*,*,Higher education,*,Government,*,>50K
Male,White,spouse not present,*,North America,*,*,<=50K
*,*,*,*,*,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,White,*,HS-grad,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,spouse not present,*,*,*,*,<=50K
Male,White,*,HS-grad,United-States,*,*,<=50K
Female,White,*,Higher education,North America,Non-Government,*,<=50K
Female,White,*,High School,United-States,Private,*,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Nontechnical,>50K
Male,White,spouse not present,*,*,*,*,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,*,Higher education,*,*,*,>50K
Male,White,spouse not present,*,*,*,*,<=50K
*,*,*,*,*,Non-Government,Technical,<=50K
*,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,United-States,*,*,<=50K
*,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,*,High School,United-States,Private,*,<=50K
Male,White,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,*,*,Non-Government,*,>50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,United-States,*,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Female,White,spouse not present,*,North America,Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,Undergraduate,North America,Private,Technical,<=50K
Female,*,*,Higher education,North America,Non-Government,*,<=50K
Male,*,*,Higher education,*,Government,*,>50K
Male,*,Never-married,Higher education,North America,*,*,<=50K
*,*,*,*,*,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Female,*,*,Undergraduate,North America,Private,Technical,<=50K
*,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,*,HS-grad,United-States,*,*,>50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Female,White,spouse not present,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,White,*,Higher education,North America,*,*,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
