sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,*,Higher education,North America,Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,Black,*,*,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,*,*,High School,United-States,*,*,>50K
Female,*,spouse not present,Graduate,United-States,Private,Prof-specialty,>50K
Male,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,*,*,*,*,*,Nontechnical,>50K
*,*,*,*,*,*,*,>50K
Female,*,*,*,United-States,Private,Other,<=50K
*,*,spouse not present,*,*,Private,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,Other,<=50K
Male,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,*,*,*,Private,Nontechnical,<=50K
Female,White,spouse not present,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K
*,*,spouse not present,*,North America,*,*,<=50K
*,*,*,*,North America,*,Other,<=50K
Male,White,*,High School,North America,Non-Government,Other,<=50K
Female,White,Divorced,*,North America,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,HS-grad,*,*,Technical,<=50K
Male,White,spouse not present,*,North America,Government,*,<=50K
*,*,spouse not present,*,*,Private,*,<=50K
Male,*,*,*,*,*,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,United-States,Government,Other,<=50K
*,*,*,*,North America,*,*,<=50K
*,*,*,High School,North America,Private,Technical,<=50K
Male,White,*,*,*,Non-Government,Technical,<=50K
Female,*,*,*,*,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,*,Private,Machine-op-inspct,<=50K
Male,White,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Male,White,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Female,White,*,*,United-States,*,Other,<=50K
Male,White,Never-married,High School,United-States,Non-Government,*,<=50K
Male,*,*,*,United-States,Government,*,>50K
Male,*,*,HS-grad,*,*,Technical,<=50K
Female,*,spouse not present,Higher education,North America,Private,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,*,*,*,*,*,Technical,<=50K
Female,*,*,Undergraduate,United-States,Private,Nontechnical,<=50K
Female,White,*,*,*,Non-Government,Technical,>50K
Male,*,*,*,*,*,Nontechnical,>50K
Male,White,spouse not present,High School,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
*,*,*,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,*,*,Private,Other,<=50K
Male,*,*,HS-grad,*,*,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Private,Other,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,Technical,>50K
Male,*,spouse not present,*,North America,*,Technical,<=50K
Male,*,*,HS-grad,*,*,Technical,<=50K
Female,White,Divorced,Higher education,*,Private,Other,<=50K
Female,*,*,*,*,Non-Government,Other,>50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Nontechnical,>50K
Male,*,*,*,*,*,Technical,<=50K
Female,Black,*,Higher education,North America,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,White,*,*,*,Non-Government,Technical,<=50K
