sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,spouse not present,Undergraduate,*,Government,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
*,*,*,*,North America,*,*,<=50K
*,White,*,*,*,Non-Government,Nontechnical,<=50K
*,*,spouse not present,High School,*,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Nontechnical,>50K
Female,White,spouse not present,Higher education,*,Private,*,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,*,*,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Female,White,Never-married,Undergraduate,United-States,Non-Government,*,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
*,*,Married-civ-spouse,*,North America,*,Other,<=50K
Male,*,*,High School,*,Non-Government,Other,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
*,White,*,*,*,Non-Government,Nontechnical,>50K
Male,*,*,Higher education,*,*,Prof-specialty,>50K
*,*,spouse not present,High School,*,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,<=50K
*,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
*,White,spouse not present,*,North America,Private,*,<=50K
Male,White,*,*,North America,Government,*,>50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
Male,Black,spouse not present,*,North America,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Male,White,*,Higher education,*,Government,Other,<=50K
*,*,Married-civ-spouse,*,North America,*,Other,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,Undergraduate,*,Private,Machine-op-inspct,<=50K
Female,White,*,High School,United-States,*,*,<=50K
Male,*,*,Higher education,*,*,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,*,Higher education,*,*,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,*,*,*,*,*,Other,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,*,*,United-States,Government,*,>50K
Male,*,*,High School,*,Non-Government,Technical,<=50K
Female,White,*,Higher education,*,Non-Government,*,<=50K
Male,White,*,*,North America,Government,*,<=50K
Male,*,Never-married,*,United-States,Private,Technical,<=50K
Female,*,*,Higher education,*,Private,Nontechnical,<=50K
Female,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,spouse not present,Higher education,North America,*,*,>50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,Other,<=50K
*,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,*,High School,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
*,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,*,Higher education,*,*,Prof-specialty,>50K
Male,White,spouse not present,Some-college,United-States,Private,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Technical,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Self-emp-inc,Nontechnical,>50K
Male,White,Never-married,Higher education,United-States,Non-Government,Technical,<=50K
Female,Black,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
Male,White,spouse not present,Undergraduate,*,Private,Machine-op-inspct,<=50K
Male,*,*,Higher education,*,*,Prof-specialty,<=50K
Male,*,*,High School,*,Non-Government,Other,<=50K
*,*,Married-civ-spouse,*,North America,*,Other,<=50K
*,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,North America,*,Other,<=50K
*,White,Married-civ-spouse,High School,North America,Non-Government,Other-service,<=50K
*,White,spouse present,HS-grad,North America,Private,*,<=50K
*,White,spouse not present,*,North America,Private,*,>50K
Female,*,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,>50K
Male,*,*,Higher education,*,*,Prof-specialty,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Female,White,Never-married,Higher education,United-States,Government,Technical,>50K
Male,*,*,Higher education,*,*,Prof-specialty,<=50K
Female,*,spouse not present,*,*,*,*,<=50K
Female,Black,*,*,*,*,*,<=50K
Male,*,Married-civ-spouse,*,United-States,Government,*,>50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
Male,*,*,Higher education,*,*,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Sales,>50K
Female,White,*,Higher education,*,Non-Government,*,<=50K
*,*,spouse not present,High School,*,*,*,<=50K
Male,White,*,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Female,White,spouse not present,Higher education,*,Private,*,<=50K
*,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,spouse present,High School,United-States,Non-Government,*,>50K
