sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,Never-married,*,United-States,Government,Other,<=50K
*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
*,White,*,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Female,*,*,Higher education,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,United-States,Non-Government,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,>50K
*,White,*,*,North America,Private,*,>50K
Male,Black,*,Undergraduate,*,Private,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,*,>50K
Female,White,*,Higher education,United-States,Private,Other,<=50K
Male,*,Never-married,*,*,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,White,Never-married,HS-grad,United-States,*,*,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,Higher education,United-States,*,Exec-managerial,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Female,Black,spouse not present,*,United-States,Private,*,<=50K
Male,*,Married-civ-spouse,*,North America,Government,Other,<=50K
Male,White,spouse present,High School,United-States,Private,Other,<=50K
Female,*,*,HS-grad,*,Non-Government,Technical,<=50K
Male,White,*,*,North America,Government,Technical,>50K
Male,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
*,White,*,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Non-Government,Technical,<=50K
Male,White,*,Higher education,United-States,Government,*,<=50K
Male,*,*,*,United-States,Non-Government,*,<=50K
Male,*,spouse not present,*,*,Private,*,<=50K
*,*,Married-civ-spouse,*,*,Government,*,<=50K
Male,Black,*,Undergraduate,North America,*,*,<=50K
Male,White,spouse not present,*,North America,Private,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
*,*,spouse present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Technical,<=50K
Female,*,spouse not present,High School,North America,Private,Other,<=50K
*,White,*,*,North America,Private,*,<=50K
Male,Black,*,Undergraduate,North America,*,*,>50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Female,*,spouse not present,Higher education,United-States,*,Exec-managerial,<=50K
Male,White,Married-civ-spouse,*,United-States,Government,Technical,<=50K
Male,White,Never-married,Higher education,United-States,Private,Prof-specialty,<=50K
Female,*,spouse present,Undergraduate,North America,Non-Government,*,<=50K
*,White,*,*,North America,Non-Government,*,>50K
*,White,*,Higher education,United-States,Government,*,>50K
Male,White,*,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,*,*,>50K
Male,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,*,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,White,spouse present,HS-grad,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,*,Transport-moving,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Male,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,Undergraduate,North America,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,High School,United-States,Non-Government,Other,>50K
*,*,*,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
Female,*,spouse not present,Higher education,*,Private,Nontechnical,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,*,United-States,Private,Adm-clerical,<=50K
Female,*,spouse not present,High School,United-States,Private,Other,<=50K
*,White,*,*,*,Government,*,<=50K
*,White,*,*,North America,Private,*,<=50K
Male,White,spouse present,Undergraduate,North America,Private,*,<=50K
Female,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Private,Nontechnical,<=50K
Female,*,*,HS-grad,*,Non-Government,Technical,>50K
Female,White,spouse not present,HS-grad,North America,*,*,<=50K
Male,White,*,*,*,Local-gov,*,>50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,<=50K
Male,White,spouse not present,*,United-States,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,Higher education,United-States,Government,Prof-specialty,>50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,White,*,Undergraduate,United-States,Local-gov,Protective-serv,>50K
Male,White,spouse not present,Higher education,*,Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Prof-specialty,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Non-Government,Nontechnical,>50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,*,*,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,>50K
*,White,*,*,North America,Private,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
*,*,spouse not present,Undergraduate,United-States,Private,*,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Technical,>50K
Male,*,Never-married,High School,United-States,Private,Nontechnical,<=50K
*,White,Never-married,*,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Private,Nontechnical,<=50K
Male,White,*,Undergraduate,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,>50K
*,White,Married-civ-spouse,High School,*,*,*,>50K
*,White,*,*,North America,Non-Government,*,<=50K
Female,*,*,HS-grad,*,Non-Government,Technical,<=50K
*,White,*,*,North America,Private,*,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,Black,*,Higher education,North America,*,*,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Female,White,*,Higher education,North America,Private,Other,<=50K
*,White,*,*,North America,Private,*,<=50K
Male,*,Never-married,*,*,*,*,<=50K
Male,White,spouse present,Bachelors,*,Government,Prof-specialty,>50K
Male,*,*,*,United-States,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Undergraduate,North America,Non-Government,*,>50K
Female,White,*,Higher education,United-States,Private,Other,<=50K
Male,*,Married-civ-spouse,*,United-States,Private,Adm-clerical,>50K
Male,White,spouse not present,Higher education,United-States,Private,Technical,<=50K
Female,White,Never-married,Higher education,United-States,Private,Sales,<=50K
Female,*,spouse not present,High School,United-States,Private,Other,<=50K
Male,*,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
