sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,spouse not present,Higher education,North America,Government,Other,<=50K
Male,White,spouse present,Bachelors,United-States,Self-emp-not-inc,*,<=50K
Male,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
Female,*,*,Undergraduate,*,Private,*,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,Black,*,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,*,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,Higher education,*,Government,*,>50K
Female,*,Never-married,Higher education,North America,*,Other,<=50K
Male,*,Never-married,*,North America,Private,Nontechnical,<=50K
Male,*,*,High School,North America,Non-Government,Other,<=50K
Male,*,Never-married,*,United-States,Self-emp-not-inc,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Sales,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,*,>50K
Male,White,*,*,United-States,Private,Technical,>50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
Male,Black,*,*,North America,Government,*,<=50K
*,*,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Female,White,Divorced,High School,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,>50K
*,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,White,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,White,spouse not present,*,*,Government,*,<=50K
Male,*,Never-married,*,North America,Private,Nontechnical,<=50K
Male,White,Divorced,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Male,*,Married-civ-spouse,Higher education,*,Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,*,spouse not present,*,*,Private,Technical,<=50K
Female,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Non-Government,*,<=50K
Male,White,*,*,United-States,Private,Technical,<=50K
Female,White,spouse not present,High School,North America,Private,Other,<=50K
Male,White,spouse not present,*,North America,*,Nontechnical,<=50K
*,*,Married-civ-spouse,Higher education,United-States,*,*,>50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
*,White,spouse not present,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,United-States,Government,Technical,<=50K
Male,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Female,*,*,Undergraduate,*,Private,*,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,>50K
Male,White,*,Undergraduate,United-States,Government,*,>50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,*,*,United-States,Private,Technical,>50K
Male,White,Married-civ-spouse,Primary School,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Other-service,<=50K
*,*,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
*,*,Married-civ-spouse,*,United-States,Non-Government,*,<=50K
Male,White,*,*,United-States,Private,Technical,>50K
Male,White,Divorced,Some-college,United-States,Private,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Female,White,spouse not present,Undergraduate,North America,Private,Other,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,*,*,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-inc,Exec-managerial,>50K
Male,*,spouse not present,*,*,Private,Technical,<=50K
Female,*,*,Undergraduate,North America,Private,Nontechnical,<=50K
Male,White,spouse present,Bachelors,United-States,Self-emp-not-inc,*,>50K
Male,*,spouse not present,*,*,Private,Technical,<=50K
Male,White,*,*,United-States,Private,Technical,<=50K
Male,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,Never-married,11th,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Government,Other,<=50K
Male,White,spouse not present,*,North America,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Other-service,<=50K
Female,White,Married-civ-spouse,*,North America,Non-Government,Other-service,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Sales,<=50K
Female,White,Divorced,High School,*,Private,Technical,>50K
Female,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,White,*,HS-grad,United-States,Government,Other,>50K
Male,White,*,*,United-States,Private,Technical,<=50K
Male,White,Never-married,*,United-States,Private,Nontechnical,<=50K
Female,White,spouse not present,*,United-States,*,Technical,>50K
Male,White,*,*,United-States,Private,Technical,<=50K
*,White,spouse not present,*,*,*,*,<=50K
Female,Black,spouse not present,Undergraduate,*,Private,*,<=50K
