sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,Never-married,Higher education,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,*,*,Self-emp-not-inc,Nontechnical,<=50K
Male,White,*,*,North America,Private,Nontechnical,<=50K
*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,Black,*,Higher education,*,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,<=50K
*,*,spouse not present,High School,*,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,White,Never-married,*,United-States,Private,*,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Male,*,Married-civ-spouse,Higher education,North America,*,Nontechnical,>50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Female,White,spouse not present,Undergraduate,North America,Private,*,<=50K
Male,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,White,Never-married,HS-grad,United-States,Self-emp-not-inc,Other,<=50K
Male,White,Never-married,HS-grad,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Sales,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,>50K
*,*,Separated,High School,United-States,*,*,<=50K
Male,Black,Married-civ-spouse,*,North America,*,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,Divorced,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Technical,>50K
Male,White,Never-married,HS-grad,North America,Private,Technical,<=50K
Male,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
Male,*,Never-married,Higher education,United-States,Government,Other,<=50K
Male,Black,Never-married,Undergraduate,United-States,*,Nontechnical,<=50K
Male,White,Divorced,Bachelors,*,Private,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,United-States,Federal-gov,Adm-clerical,<=50K
Male,*,*,Higher education,United-States,Government,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,White,spouse present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
