sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,spouse not present,*,*,Government,*,<=50K
*,*,*,Undergraduate,United-States,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,Higher education,*,*,*,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,*,>50K
Female,White,Never-married,*,*,*,*,>50K
*,*,*,Undergraduate,United-States,Non-Government,*,>50K
*,*,*,Undergraduate,United-States,Non-Government,*,>50K
*,*,*,*,Asia,*,*,>50K
Female,White,Never-married,*,*,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
*,*,*,Higher education,*,*,Nontechnical,>50K
Male,*,*,Higher education,*,*,*,>50K
*,*,*,*,*,*,*,<=50K
*,*,*,*,*,Government,*,<=50K
Male,White,*,High School,United-States,Non-Government,*,<=50K
Female,*,*,High School,United-States,*,*,<=50K
Male,*,*,Higher education,*,*,*,>50K
Male,White,spouse not present,High School,North America,*,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,*,spouse not present,*,United-States,Government,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
*,*,*,*,*,Government,*,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Female,White,*,High School,North America,*,Other,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Female,White,*,High School,North America,*,Other,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Male,*,*,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,*,*,Higher education,*,*,Nontechnical,<=50K
*,White,*,Higher education,*,*,*,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
*,White,*,Higher education,*,*,*,>50K
Male,White,spouse not present,High School,North America,*,*,<=50K
Male,*,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,*,*,Higher education,*,*,*,<=50K
Male,White,*,High School,North America,*,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,*,*,Undergraduate,United-States,Non-Government,*,<=50K
Male,White,*,High School,United-States,Non-Government,*,<=50K
