sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,*,Government,Other,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,White,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,*,*,*,North America,*,*,<=50K
Female,*,*,*,North America,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Female,*,*,High School,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,*,Self-emp-not-inc,Nontechnical,>50K
*,*,spouse not present,*,*,*,*,>50K
Male,*,*,Higher education,North America,*,*,>50K
Male,Black,*,Higher education,*,*,*,>50K
*,*,*,*,*,*,*,>50K
Female,*,spouse not present,Higher education,United-States,*,*,<=50K
Male,Black,Never-married,*,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
*,White,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,spouse not present,High School,United-States,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,White,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,*,*,North America,Non-Government,Technical,>50K
Female,Black,spouse not present,*,North America,*,*,<=50K
Male,*,*,High School,North America,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Female,*,spouse not present,High School,*,Private,*,<=50K
Male,White,*,*,North America,Government,*,>50K
Male,White,*,High School,*,Non-Government,Technical,<=50K
*,White,spouse not present,High School,*,Non-Government,Nontechnical,<=50K
Male,White,*,*,United-States,Non-Government,Technical,<=50K
Male,White,Never-married,Higher education,*,Government,Other,<=50K
Male,Black,Never-married,*,North America,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,*,*,*,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,United-States,*,*,<=50K
*,*,Married-civ-spouse,Undergraduate,United-States,Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,White,spouse not present,Undergraduate,United-States,Non-Government,*,<=50K
*,White,spouse present,HS-grad,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,*,<=50K
Male,White,*,*,North America,Non-Government,Technical,<=50K
Female,*,*,High School,North America,*,Other,<=50K
Male,White,Never-married,High School,North America,Private,*,<=50K
Male,*,*,*,United-States,*,*,>50K
Male,White,*,*,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,Private,Nontechnical,<=50K
Male,White,*,*,North America,Government,*,<=50K
