sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,Higher education,*,Government,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,Black,*,High School,United-States,Private,Nontechnical,<=50K
Female,Black,*,*,North America,Private,*,<=50K
Female,*,Married-civ-spouse,*,North America,Non-Government,Nontechnical,<=50K
Female,Black,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,*,*,>50K
Female,White,spouse not present,*,North America,Private,Technical,>50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
*,*,Married-civ-spouse,Higher education,*,*,*,>50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,Adm-clerical,<=50K
Male,*,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
Male,*,*,High School,*,Private,*,<=50K
Male,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
*,*,*,11th,United-States,Private,*,<=50K
Female,White,Divorced,*,United-States,Non-Government,*,>50K
*,*,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
Female,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,Black,*,*,North America,*,Other,<=50K
Male,White,Married-civ-spouse,11th,North America,Private,Other,<=50K
Female,White,Divorced,*,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,*,Government,Technical,>50K
Male,*,Never-married,High School,North America,Private,Technical,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,spouse not present,Higher education,United-States,Government,Other,<=50K
*,*,spouse not present,*,*,Private,Nontechnical,<=50K
Male,*,Divorced,Bachelors,United-States,*,*,<=50K
Male,White,*,*,North America,Government,Other,<=50K
Male,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
