sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Divorced,HS-grad,*,Private,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,Married-civ-spouse,Undergraduate,North America,Private,Technical,<=50K
Female,White,Married-civ-spouse,*,North America,*,*,<=50K
Female,Black,spouse not present,High School,North America,*,Other-service,<=50K
Male,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Nontechnical,>50K
Female,*,*,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,North America,Private,Nontechnical,>50K
*,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,*,*,Technical,>50K
Female,White,*,Bachelors,United-States,Private,*,<=50K
Male,Black,Never-married,Higher education,United-States,Private,*,<=50K
Male,*,*,High School,North America,Private,Transport-moving,<=50K
Male,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Sales,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,*,>50K
*,*,Married-civ-spouse,Higher education,United-States,*,Technical,>50K
Female,Black,spouse not present,High School,North America,*,Other-service,<=50K
Male,Black,Married-civ-spouse,High School,North America,Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Female,*,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Government,Technical,>50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,Divorced,HS-grad,*,Private,*,<=50K
Male,White,*,HS-grad,*,Private,Craft-repair,<=50K
Male,White,Never-married,*,United-States,Government,*,<=50K
Male,Black,Never-married,Higher education,United-States,Private,*,<=50K
*,White,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Federal-gov,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
Male,White,Never-married,11th,North America,Private,Technical,<=50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
Female,White,*,High School,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,*,High School,United-States,Private,Other,<=50K
*,White,Never-married,HS-grad,North America,Private,*,<=50K
Male,*,*,Higher education,*,Government,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,*,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,State-gov,Technical,<=50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
*,*,*,*,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Private,Prof-specialty,>50K
Male,White,*,Higher education,North America,Government,Nontechnical,>50K
Male,White,spouse not present,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Some-college,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,Primary School,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,*,Other,<=50K
*,*,Married-civ-spouse,Higher education,United-States,*,Technical,>50K
Male,*,spouse not present,Higher education,North America,Private,Technical,<=50K
Male,White,*,HS-grad,*,Private,Craft-repair,<=50K
Female,White,Divorced,Some-college,United-States,Non-Government,Other,<=50K
*,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Exec-managerial,>50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
Female,Black,spouse not present,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,*,Never-married,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,<=50K
Female,White,Never-married,High School,North America,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Local-gov,Other,<=50K
*,White,Never-married,HS-grad,North America,Private,*,<=50K
Male,White,*,Undergraduate,*,Private,Other,<=50K
*,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Female,*,spouse not present,*,*,Private,*,>50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Local-gov,Other,>50K
*,*,Married-civ-spouse,Higher education,United-States,*,Technical,<=50K
Male,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Female,*,spouse not present,*,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,*,United-States,Private,Technical,<=50K
Female,*,Divorced,*,United-States,Private,*,<=50K
Female,Black,spouse not present,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Protective-serv,>50K
Male,White,*,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,>50K
Male,White,Married-civ-spouse,Some-college,North America,Private,Nontechnical,>50K
Female,White,*,*,*,Non-Government,Nontechnical,<=50K
*,*,spouse not present,High School,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,Graduate,United-States,Non-Government,Exec-managerial,>50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,>50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,White,Never-married,Undergraduate,North America,Private,*,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,>50K
Male,White,Never-married,High School,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,High School,North America,Government,Other,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Nontechnical,<=50K
Male,White,spouse not present,Higher education,North America,Private,*,<=50K
Male,White,Married-civ-spouse,*,United-States,Private,Technical,>50K
Male,*,Married-civ-spouse,HS-grad,*,Non-Government,Other,>50K
Female,White,*,Higher education,United-States,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,White,Married-civ-spouse,Some-college,North America,Private,Nontechnical,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Exec-managerial,<=50K
Male,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
Male,*,*,Higher education,United-States,*,Other,<=50K
Female,White,Married-civ-spouse,*,North America,*,*,>50K
Female,White,spouse not present,Undergraduate,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Other,>50K
Male,*,spouse not present,Undergraduate,*,Private,Technical,<=50K
Female,White,Never-married,Professional Education,United-States,Private,Nontechnical,<=50K
Female,White,Never-married,High School,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Private,Sales,<=50K
Female,*,spouse not present,Higher education,*,*,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Craft-repair,<=50K
Female,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,White,spouse not present,Higher education,North America,Private,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Craft-repair,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,Never-married,Higher education,North America,Private,Other,<=50K
Female,White,Never-married,*,United-States,Private,Technical,>50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
Female,*,Never-married,HS-grad,United-States,Non-Government,*,<=50K
Male,White,*,Undergraduate,*,Private,Other,<=50K
Female,White,Widowed,HS-grad,United-States,Non-Government,Other-service,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Craft-repair,<=50K
Female,*,spouse not present,Higher education,North America,*,Adm-clerical,<=50K
Female,White,Never-married,High School,North America,*,*,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,*,HS-grad,*,Private,Craft-repair,<=50K
