sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,Higher education,*,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,*,*,High School,North America,*,Nontechnical,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,*,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,*,North America,*,Other,<=50K
*,White,Married-civ-spouse,*,*,*,*,>50K
*,White,spouse not present,Higher education,United-States,Non-Government,Technical,>50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,>50K
*,*,*,Higher education,*,*,*,>50K
Female,White,spouse not present,Higher education,United-States,Private,*,<=50K
*,Black,*,*,United-States,*,*,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,*,Private,*,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Female,White,spouse not present,*,United-States,*,*,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,spouse not present,*,North America,*,Other,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Female,White,spouse not present,*,United-States,*,*,<=50K
*,White,*,*,*,Government,Technical,>50K
*,*,*,*,*,Private,*,<=50K
Male,*,*,High School,North America,*,Nontechnical,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Male,*,*,Higher education,*,*,*,<=50K
*,*,*,*,North America,Private,*,<=50K
*,*,*,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,*,North America,*,Other,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
*,*,*,*,*,Private,*,<=50K
*,*,*,*,North America,Private,*,<=50K
Female,White,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Male,White,spouse present,Undergraduate,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
*,*,spouse not present,High School,*,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Female,*,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
*,*,spouse not present,*,*,Government,*,>50K
Male,*,*,High School,North America,*,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,*,North America,*,Technical,<=50K
Male,White,*,Higher education,*,Private,Other-service,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Doctorate,North America,Non-Government,Prof-specialty,>50K
*,White,spouse not present,Undergraduate,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,*,*,<=50K
Female,White,spouse not present,Some-college,United-States,Private,*,<=50K
Female,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
*,White,spouse not present,Undergraduate,*,Non-Government,*,<=50K
*,Black,*,*,United-States,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,White,spouse not present,Higher education,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,Private,*,<=50K
Male,White,spouse present,Higher education,United-States,Non-Government,Other,<=50K
Female,*,Never-married,*,*,Private,*,<=50K
Male,White,*,*,North America,Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Private,Other-service,<=50K
