sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,Never-married,Higher education,North America,Government,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,HS-grad,North America,Private,Handlers-cleaners,<=50K
Male,Black,*,High School,United-States,Non-Government,Handlers-cleaners,<=50K
Female,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Graduate,United-States,Private,Exec-managerial,<=50K
Female,Black,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,spouse not present,Higher education,*,Non-Government,*,>50K
Male,*,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,Married-civ-spouse,Undergraduate,*,Non-Government,*,>50K
*,Asian-Pac-Islander,*,Higher education,Asia,Government,Prof-specialty,>50K
*,White,spouse not present,Bachelors,United-States,Private,Other,<=50K
Male,*,spouse not present,*,*,Private,*,<=50K
Male,*,*,High School,North America,Private,Other,<=50K
Male,White,Never-married,HS-grad,United-States,*,Farming-fishing,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,11th,United-States,Private,Sales,<=50K
Female,*,spouse not present,Higher education,United-States,*,Exec-managerial,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,Black,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Transport-moving,<=50K
Female,White,spouse not present,High School,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Local-gov,Technical,>50K
Male,White,Never-married,HS-grad,North America,Private,Technical,<=50K
Male,White,Divorced,High School,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,White,*,*,*,Government,Other,<=50K
Male,*,spouse not present,*,*,Private,*,<=50K
Male,White,spouse not present,Higher education,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,Other,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
*,*,spouse not present,*,*,Private,*,<=50K
Male,*,spouse not present,Higher education,North America,Non-Government,Technical,<=50K
Female,White,spouse present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,*,<=50K
Male,White,Married-civ-spouse,High School,*,Private,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,White,spouse not present,High School,*,*,*,<=50K
Male,*,Never-married,HS-grad,United-States,Private,Nontechnical,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,*,>50K
