sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Bachelors,North America,Government,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,High School,United-States,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Private,Nontechnical,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,Non-Government,Exec-managerial,<=50K
Female,Black,spouse not present,High School,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,>50K
Female,White,Never-married,Higher education,United-States,Private,Technical,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Some-college,United-States,Non-Government,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Bachelors,Asia,*,Prof-specialty,>50K
Female,White,Never-married,Bachelors,North America,Private,Adm-clerical,<=50K
Male,Black,Never-married,*,North America,Private,Nontechnical,<=50K
Male,*,*,High School,North America,Private,*,<=50K
Male,White,spouse not present,HS-grad,United-States,Self-emp-not-inc,Other,<=50K
Male,White,Never-married,HS-grad,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Sales,<=50K
Female,White,*,*,United-States,Self-emp-not-inc,Exec-managerial,>50K
Male,*,Married-civ-spouse,Higher education,United-States,*,Prof-specialty,>50K
Female,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,Black,Married-civ-spouse,High School,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,11th,United-States,Non-Government,Transport-moving,<=50K
Female,White,*,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Tech-support,>50K
Male,White,Never-married,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Divorced,HS-grad,United-States,Non-Government,Exec-managerial,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Male,White,Never-married,Higher education,United-States,Local-gov,Other,<=50K
Male,Black,spouse not present,Undergraduate,United-States,Private,Sales,<=50K
Male,White,Divorced,Bachelors,United-States,Private,Exec-managerial,<=50K
Male,White,*,Higher education,United-States,Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,*,Other,<=50K
Male,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Some-college,United-States,Private,Machine-op-inspct,<=50K
Female,White,spouse present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,Assoc-acdm,United-States,Non-Government,Prof-specialty,<=50K
Male,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,*,United-States,*,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,Separated,High School,North America,Private,Other,<=50K
Male,White,spouse not present,HS-grad,North America,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,Higher education,North America,Government,Prof-specialty,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Non-Government,Machine-op-inspct,<=50K
Female,White,spouse not present,Masters,United-States,Private,Nontechnical,<=50K
