sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,spouse not present,Undergraduate,*,Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,spouse not present,HS-grad,North America,*,Nontechnical,<=50K
Male,Black,*,*,North America,Non-Government,*,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,*,Married-civ-spouse,Higher education,North America,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
Female,*,*,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,*,*,North America,Non-Government,Nontechnical,>50K
*,*,*,Higher education,*,*,*,>50K
Female,*,*,Higher education,*,Non-Government,*,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,*,High School,*,Non-Government,Other,<=50K
*,*,*,*,North America,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,*,*,*,*,Non-Government,*,>50K
Male,White,*,*,North America,Private,*,>50K
Female,*,*,*,*,*,*,<=50K
*,Black,Married-civ-spouse,*,*,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
*,White,*,HS-grad,*,Private,*,<=50K
Male,White,*,Higher education,North America,Government,*,>50K
*,*,*,*,North America,*,*,<=50K
Male,*,spouse not present,HS-grad,North America,*,Nontechnical,<=50K
Male,White,*,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,Higher education,North America,Government,*,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,<=50K
*,Black,Married-civ-spouse,*,*,*,*,<=50K
*,*,*,*,*,Non-Government,Technical,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Female,White,spouse present,High School,*,*,*,<=50K
*,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,*,<=50K
Male,White,*,*,North America,Non-Government,*,<=50K
Male,White,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Male,White,spouse present,Undergraduate,North America,Non-Government,Technical,<=50K
Female,White,spouse not present,High School,United-States,Private,Adm-clerical,<=50K
Male,*,spouse not present,High School,United-States,*,Nontechnical,<=50K
*,*,*,*,North America,*,Technical,>50K
Male,White,*,*,North America,Non-Government,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,*,Higher education,North America,Government,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,White,spouse not present,*,*,Government,*,>50K
Male,*,spouse not present,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,*,*,>50K
Male,White,*,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
Male,*,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,North America,Private,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,*,*,North America,Non-Government,*,<=50K
Female,*,*,Higher education,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
*,*,*,Higher education,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,*,*,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,Other,<=50K
Female,White,Never-married,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,<=50K
Male,*,spouse not present,High School,United-States,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
*,*,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
*,White,*,HS-grad,*,Private,*,>50K
Female,White,spouse not present,*,North America,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,>50K
Male,White,*,*,North America,Private,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Female,*,spouse not present,*,*,*,*,>50K
Male,White,*,*,North America,Private,*,<=50K
Female,*,*,Higher education,*,*,*,<=50K
*,*,*,Higher education,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,>50K
Male,*,*,*,North America,*,*,<=50K
*,White,spouse present,*,North America,Non-Government,Technical,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,*,*,*,Non-Government,*,<=50K
*,*,*,High School,United-States,Government,Other,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,*,Higher education,*,*,*,<=50K
Female,*,*,Higher education,*,*,*,<=50K
*,*,*,*,North America,*,*,<=50K
Male,*,*,*,North America,*,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,White,*,*,North America,Private,*,>50K
Male,*,*,HS-grad,North America,*,*,>50K
Female,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,White,Never-married,High School,*,Private,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,North America,*,Technical,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,*,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,*,Higher education,North America,Government,*,>50K
*,Black,*,*,United-States,*,Other,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,>50K
Female,*,*,Higher education,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,Other,>50K
Male,White,*,*,North America,Non-Government,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,White,Never-married,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,Higher education,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Government,*,>50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Technical,<=50K
Female,*,Married-civ-spouse,*,*,Private,*,<=50K
