sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,spouse not present,*,United-States,Government,*,<=50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,*,HS-grad,*,*,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,Non-Government,Nontechnical,<=50K
Female,*,*,*,*,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,High School,United-States,*,*,>50K
*,White,spouse not present,Graduate,North America,Non-Government,Prof-specialty,>50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
*,*,Married-civ-spouse,*,*,*,Nontechnical,>50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
*,Black,Never-married,*,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,*,*,High School,*,*,Other,<=50K
Male,White,spouse not present,*,North America,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,*,*,*,Non-Government,*,>50K
Female,*,spouse not present,*,United-States,*,*,<=50K
Male,*,Married-civ-spouse,*,United-States,Government,Other,<=50K
Male,*,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,*,*,*,United-States,Government,*,>50K
Male,White,spouse not present,*,North America,*,Technical,<=50K
Male,White,*,HS-grad,*,*,Nontechnical,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,*,spouse not present,*,United-States,Government,*,<=50K
*,Black,Never-married,*,United-States,Non-Government,*,<=50K
Male,White,spouse not present,Undergraduate,North America,Non-Government,*,<=50K
Male,White,*,Higher education,North America,Government,Other,<=50K
*,*,*,Higher education,*,Government,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,*,*,<=50K
Female,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Female,White,spouse not present,High School,*,Private,Other,<=50K
Male,*,*,High School,United-States,Private,*,<=50K
*,*,*,Higher education,*,Government,*,>50K
Male,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,<=50K
*,White,spouse not present,Higher education,*,Non-Government,Technical,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,White,*,*,*,*,*,>50K
Male,*,*,*,United-States,Government,*,>50K
Male,White,*,HS-grad,*,*,Nontechnical,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,Technical,>50K
*,White,Divorced,Undergraduate,North America,Private,Technical,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Craft-repair,<=50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,Other,<=50K
Female,White,Married-civ-spouse,High School,*,Non-Government,*,>50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,*,Never-married,Undergraduate,North America,Private,Technical,<=50K
Female,Black,*,Higher education,*,*,Nontechnical,<=50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,*,Never-married,Undergraduate,North America,Private,Technical,<=50K
Male,White,*,*,North America,Private,Technical,<=50K
*,*,*,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Female,White,spouse not present,*,*,Private,Other-service,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,<=50K
Male,*,*,High School,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Female,White,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,High School,North America,Non-Government,*,>50K
Female,*,spouse not present,*,United-States,Private,*,<=50K
Male,*,*,High School,United-States,*,*,>50K
Male,White,*,*,*,Non-Government,Technical,<=50K
Male,*,*,High School,United-States,*,Nontechnical,<=50K
Female,White,Never-married,Higher education,United-States,Government,Technical,>50K
Male,White,*,*,*,Non-Government,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Female,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,Other,>50K
Male,*,spouse not present,*,North America,*,*,<=50K
Male,White,*,*,*,Non-Government,*,>50K
*,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
Female,*,*,*,*,*,*,<=50K
