sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,<=50K
Male,*,Divorced,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,North America,Private,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
*,*,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
Female,White,Never-married,Graduate,United-States,*,Technical,>50K
Male,White,*,*,*,Private,*,>50K
Male,*,*,Higher education,North America,*,Nontechnical,>50K
*,*,Married-civ-spouse,*,*,*,Technical,>50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,Black,*,Higher education,*,Non-Government,*,<=50K
Male,*,*,*,*,*,Other,<=50K
Male,*,spouse not present,*,United-States,Non-Government,*,<=50K
*,*,Never-married,*,North America,Private,Machine-op-inspct,<=50K
Male,White,*,*,*,Private,*,<=50K
Female,White,Divorced,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
*,Black,spouse not present,High School,North America,Non-Government,Other-service,<=50K
Male,*,Married-civ-spouse,High School,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,*,spouse not present,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,*,Divorced,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Technical,<=50K
Male,*,*,*,*,*,*,<=50K
Male,Black,*,Higher education,*,Non-Government,*,<=50K
Male,White,spouse not present,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
Male,Black,*,*,*,*,*,<=50K
*,*,Never-married,*,North America,Private,Machine-op-inspct,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,White,spouse present,*,United-States,*,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,>50K
*,White,Married-civ-spouse,HS-grad,*,Private,Machine-op-inspct,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,*,*,North America,*,*,<=50K
*,*,*,*,North America,Private,*,>50K
Male,*,spouse not present,*,*,*,*,>50K
*,*,Divorced,High School,North America,Non-Government,Nontechnical,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,White,*,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
*,White,Married-civ-spouse,HS-grad,*,Private,Machine-op-inspct,<=50K
Male,White,*,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,*,Divorced,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Technical,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Female,White,spouse present,*,United-States,*,*,>50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
*,*,*,Higher education,North America,*,Technical,<=50K
Female,*,spouse not present,*,North America,*,*,<=50K
Male,White,spouse present,*,United-States,Non-Government,Nontechnical,>50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,White,*,*,*,*,*,<=50K
Male,White,*,*,*,Private,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,*,Government,Other,<=50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,White,*,*,*,Private,*,<=50K
*,White,Married-civ-spouse,*,United-States,Private,Other-service,<=50K
Male,White,*,*,*,Private,*,<=50K
Female,*,spouse not present,*,United-States,*,*,>50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,*,Government,Other,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,*,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,Higher education,United-States,Government,*,>50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
Female,White,*,Higher education,United-States,*,*,<=50K
Female,Black,spouse not present,*,North America,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,>50K
Male,*,*,*,*,*,Nontechnical,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,White,*,*,*,Private,*,>50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,*,*,*,*,Other,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Female,White,*,Higher education,United-States,*,*,<=50K
Female,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,Technical,>50K
Male,*,*,High School,United-States,Non-Government,Nontechnical,<=50K
*,*,spouse not present,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,HS-grad,*,Non-Government,Other,>50K
*,White,*,Higher education,United-States,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,Sales,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,<=50K
Male,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Male,Black,*,Higher education,*,Non-Government,*,<=50K
*,White,*,Higher education,United-States,Non-Government,*,>50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Male,*,Divorced,*,United-States,Non-Government,*,<=50K
Female,White,*,Higher education,*,Private,Nontechnical,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,<=50K
Female,Black,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Government,Technical,>50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,*,North America,Non-Government,Other,<=50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,*,*,*,Private,*,<=50K
Female,White,*,Higher education,United-States,*,*,>50K
Male,*,*,*,United-States,Non-Government,Technical,<=50K
Female,Black,Never-married,*,North America,*,*,<=50K
Male,White,spouse present,Higher education,United-States,Private,Other,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,*,*,*,<=50K
*,*,spouse not present,*,*,*,*,<=50K
*,Asian-Pac-Islander,*,*,*,*,*,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Technical,<=50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,Black,*,Higher education,*,Non-Government,*,<=50K
Male,White,Divorced,*,North America,Non-Government,Technical,<=50K
Male,Black,*,Higher education,*,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Female,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse present,*,United-States,Non-Government,Nontechnical,>50K
Female,*,spouse not present,Higher education,North America,*,*,<=50K
Male,*,*,*,*,*,Nontechnical,<=50K
Male,*,*,*,*,*,*,<=50K
Male,*,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,Higher education,United-States,Government,*,<=50K
Male,White,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,*,Government,Other,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Female,*,*,High School,North America,Non-Government,*,<=50K
*,Black,Never-married,High School,*,*,*,<=50K
Male,Black,Never-married,HS-grad,North America,Private,*,<=50K
Male,White,*,*,*,*,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,>50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
*,*,*,Higher education,North America,*,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,*,*,*,*,*,Other,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
*,*,*,*,North America,Private,*,<=50K
Male,White,spouse present,Higher education,*,Government,Technical,>50K
Female,Black,spouse not present,*,North America,Non-Government,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,United-States,Government,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,Divorced,*,United-States,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,North America,Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,*,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,White,Never-married,Graduate,United-States,*,Technical,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
*,White,Never-married,Higher education,North America,Government,*,<=50K
*,*,spouse not present,*,*,*,*,<=50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,Divorced,*,North America,Non-Government,Technical,<=50K
Female,White,*,HS-grad,*,Non-Government,*,>50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Technical,>50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,Black,*,Higher education,*,Non-Government,*,>50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,<=50K
*,*,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,*,*,*,*,*,Other,<=50K
*,*,spouse not present,*,*,*,*,<=50K
Female,*,spouse not present,HS-grad,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,*,*,*,*,*,Other,<=50K
*,*,*,High School,United-States,*,Nontechnical,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Female,*,spouse not present,Undergraduate,United-States,Private,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,High School,*,Government,Other,<=50K
*,*,spouse not present,*,*,*,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,White,*,Masters,North America,Government,*,>50K
Male,White,*,*,*,*,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Female,White,*,HS-grad,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Government,Other,<=50K
Male,*,Divorced,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,>50K
Female,*,spouse not present,*,North America,Private,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
*,*,*,*,North America,Private,*,>50K
*,*,*,*,North America,*,*,<=50K
Female,*,spouse not present,*,United-States,*,*,<=50K
Male,*,*,*,*,*,*,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Male,*,*,*,*,Non-Government,*,>50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Female,White,*,Higher education,*,Private,Nontechnical,<=50K
Male,White,Divorced,*,North America,Non-Government,Technical,<=50K
Female,White,*,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,White,*,*,*,*,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
Female,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Female,White,spouse present,*,United-States,*,*,>50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
Male,White,*,*,*,*,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,*,*,*,*,*,*,<=50K
*,*,*,*,North America,Private,*,<=50K
Male,Black,*,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Female,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
*,*,*,*,North America,Private,*,>50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
*,*,spouse not present,*,*,Non-Government,*,<=50K
Female,White,*,Higher education,United-States,*,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,White,*,Masters,North America,Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,White,spouse not present,*,United-States,Non-Government,Other,<=50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Technical,<=50K
*,*,*,*,North America,Private,*,<=50K
Male,*,*,*,*,*,*,<=50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,*,*,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,*,Divorced,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Female,*,spouse not present,Undergraduate,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,>50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,>50K
*,Asian-Pac-Islander,*,*,*,*,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,White,*,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Other,>50K
Male,White,spouse present,Higher education,North America,Non-Government,Other,>50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,*,*,*,Non-Government,*,>50K
*,*,*,Higher education,North America,*,Technical,>50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,White,spouse present,*,United-States,Non-Government,Nontechnical,<=50K
*,*,*,*,North America,Private,*,<=50K
Female,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Female,*,spouse not present,High School,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,White,Divorced,High School,United-States,Private,*,<=50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
*,*,*,*,North America,Private,*,>50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,White,*,*,*,*,*,<=50K
*,*,*,Higher education,North America,*,Technical,<=50K
Male,*,spouse not present,*,North America,Private,*,<=50K
Male,White,spouse not present,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Government,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,White,*,*,*,*,*,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,Black,Never-married,HS-grad,North America,Private,*,<=50K
Male,*,*,*,*,*,Other,<=50K
Male,White,Never-married,*,North America,Non-Government,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,High School,*,Government,Other,>50K
Male,White,*,*,*,*,*,<=50K
*,*,spouse not present,*,*,Government,*,<=50K
Male,White,Never-married,*,North America,Non-Government,*,<=50K
*,*,spouse not present,*,*,*,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,High School,*,Government,Other,<=50K
Male,*,Married-civ-spouse,High School,United-States,Government,*,>50K
*,*,*,*,North America,Private,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,Technical,>50K
Female,White,spouse present,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
*,White,Married-civ-spouse,*,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,>50K
Male,White,spouse present,Higher education,United-States,Private,Other,<=50K
Male,White,spouse not present,*,United-States,*,*,>50K
Male,White,spouse not present,HS-grad,*,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,*,*,Technical,<=50K
Male,White,spouse present,*,United-States,Non-Government,Nontechnical,<=50K
Female,White,*,Higher education,*,Private,Nontechnical,<=50K
Female,White,Divorced,*,*,Non-Government,*,>50K
Female,White,spouse not present,High School,*,Non-Government,*,<=50K
*,White,spouse not present,*,*,*,Other,<=50K
Male,White,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,Black,Never-married,High School,*,*,*,<=50K
Female,White,spouse not present,*,North America,Government,*,<=50K
Female,White,spouse present,*,United-States,*,*,<=50K
Male,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,*,*,*,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Male,White,Divorced,High School,United-States,Private,*,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,Technical,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
Female,White,*,Higher education,*,*,Other,<=50K
Female,*,spouse not present,High School,North America,Private,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,White,Married-civ-spouse,*,North America,Non-Government,Other,>50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Female,*,spouse not present,High School,North America,Private,*,<=50K
*,White,Married-civ-spouse,*,United-States,Private,Other-service,>50K
Male,White,Never-married,*,North America,Non-Government,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,High School,North America,Private,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Female,White,Divorced,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,North America,Private,Nontechnical,>50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,Nontechnical,>50K
