sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,Never-married,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,*,High School,*,Non-Government,*,<=50K
Female,*,spouse present,Higher education,*,*,*,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,Black,spouse not present,*,North America,*,Other,<=50K
*,White,*,High School,United-States,*,*,>50K
Female,*,spouse not present,*,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,>50K
*,*,Married-civ-spouse,*,*,*,*,>50K
Male,*,*,Higher education,*,Government,*,>50K
Female,White,spouse not present,Higher education,North America,Non-Government,Other,<=50K
Male,*,*,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Male,White,Never-married,High School,*,Non-Government,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Female,White,spouse not present,*,North America,Non-Government,*,>50K
*,White,*,Higher education,*,*,*,>50K
Female,Black,spouse not present,*,North America,*,Other,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,White,Divorced,*,*,*,Technical,<=50K
Male,*,*,Higher education,*,Government,*,>50K
Male,White,Never-married,High School,*,Non-Government,*,<=50K
Male,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,*,Never-married,Higher education,North America,*,*,<=50K
Male,*,*,Higher education,North America,Non-Government,Nontechnical,<=50K
*,*,Divorced,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,Adm-clerical,<=50K
Male,*,*,Higher education,*,Government,*,<=50K
Male,White,Never-married,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,*,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,*,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,White,*,*,North America,*,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Female,White,Divorced,*,*,Private,Nontechnical,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,spouse not present,*,North America,*,*,<=50K
Female,*,spouse present,Higher education,*,*,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,spouse not present,*,*,Government,*,>50K
*,White,*,High School,United-States,*,*,<=50K
*,*,Married-civ-spouse,Higher education,*,Private,*,>50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
*,*,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
*,White,*,Higher education,*,*,*,>50K
Male,White,Divorced,Higher education,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,<=50K
Female,White,Divorced,Higher education,*,Private,Other,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,spouse not present,*,North America,*,*,<=50K
Female,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,spouse not present,*,North America,*,*,<=50K
*,*,Married-civ-spouse,Higher education,*,Private,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,Other,<=50K
*,*,spouse not present,High School,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,High School,United-States,Government,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Female,White,Divorced,*,*,*,Technical,>50K
Female,White,*,High School,North America,*,Nontechnical,<=50K
Male,*,*,HS-grad,United-States,Government,*,>50K
*,White,*,Higher education,*,*,*,<=50K
Male,White,Never-married,*,*,Private,*,<=50K
*,White,spouse not present,*,*,*,*,>50K
*,White,*,Higher education,*,*,*,<=50K
Female,*,spouse not present,*,North America,Private,Technical,<=50K
Female,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Undergraduate,United-States,Government,Other,>50K
Male,*,Never-married,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Private,Nontechnical,>50K
*,White,spouse not present,*,*,*,*,<=50K
Male,*,*,High School,*,*,*,<=50K
Male,White,Married-civ-spouse,Graduate,United-States,Non-Government,Exec-managerial,>50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Nontechnical,>50K
Female,White,Never-married,*,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,*,North America,Private,Technical,<=50K
Male,White,Never-married,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,*,Technical,>50K
Male,White,Never-married,*,*,Private,*,<=50K
Female,*,spouse not present,HS-grad,United-States,*,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
*,White,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Non-Government,Other,>50K
Female,*,*,*,North America,Private,*,<=50K
*,White,Never-married,High School,United-States,*,*,<=50K
*,White,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
