sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,*,*,*,*,*,<=50K
Male,White,*,Higher education,United-States,*,Nontechnical,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,*,*,North America,*,*,<=50K
Female,*,*,*,North America,*,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
*,White,spouse not present,*,North America,Non-Government,*,>50K
Male,White,*,*,*,Non-Government,*,>50K
Male,*,*,*,United-States,*,*,>50K
*,*,*,*,*,*,*,>50K
*,White,spouse not present,*,North America,Non-Government,*,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,Never-married,*,*,Non-Government,*,<=50K
Male,White,spouse not present,HS-grad,North America,Private,Technical,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,*,*,*,Non-Government,*,>50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,*,*,*,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,*,*,High School,*,Private,*,<=50K
*,*,*,*,*,*,*,>50K
Male,*,spouse not present,High School,United-States,Non-Government,Technical,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,White,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,*,*,*,<=50K
Male,*,spouse not present,*,*,*,*,<=50K
Male,*,Divorced,Higher education,*,*,*,<=50K
*,White,*,*,United-States,*,*,<=50K
Male,*,*,*,United-States,*,*,<=50K
Male,White,spouse not present,High School,North America,Non-Government,Technical,<=50K
Male,*,Never-married,*,North America,*,Technical,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,*,*,HS-grad,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,*,HS-grad,North America,*,*,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,*,*,United-States,Government,*,<=50K
Male,White,spouse not present,*,United-States,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,*,Technical,>50K
Male,*,Divorced,Higher education,*,*,*,>50K
Male,White,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,*,*,North America,Private,Adm-clerical,<=50K
Male,White,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,White,*,High School,North America,*,Other,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,*,HS-grad,North America,*,*,<=50K
Female,White,Divorced,Higher education,United-States,*,*,<=50K
*,*,*,High School,United-States,Private,Other,>50K
Male,White,*,Higher education,United-States,*,Nontechnical,>50K
Male,*,Never-married,*,North America,*,Technical,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,*,*,*,*,*,>50K
Male,*,Never-married,*,North America,*,Technical,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,Never-married,High School,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,*,*,High School,United-States,*,Other,<=50K
Male,*,*,HS-grad,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
*,*,*,High School,United-States,Private,Other,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Female,*,*,High School,*,Private,*,>50K
Female,*,*,High School,*,Private,*,<=50K
Male,*,*,High School,United-States,*,Other,>50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
*,*,spouse not present,Higher education,*,Government,Prof-specialty,>50K
Male,White,*,*,*,Non-Government,*,<=50K
*,White,spouse not present,*,North America,Non-Government,*,<=50K
Female,*,*,*,North America,*,*,<=50K
*,White,*,*,*,Government,Other,>50K
Male,White,*,*,*,*,*,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,White,*,Higher education,United-States,*,Nontechnical,>50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,*,*,High School,North America,Government,*,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,White,*,*,*,Non-Government,*,>50K
*,White,spouse not present,*,North America,Non-Government,*,<=50K
*,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,White,*,HS-grad,North America,*,*,>50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,High School,North America,Government,Other,<=50K
*,*,Married-civ-spouse,*,*,*,*,<=50K
Male,*,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,>50K
*,White,spouse present,Undergraduate,United-States,Non-Government,Nontechnical,<=50K
Female,*,*,High School,*,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,*,Higher education,United-States,*,Nontechnical,<=50K
*,*,*,*,*,*,*,>50K
Male,White,*,Higher education,United-States,*,Nontechnical,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,*,*,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
*,*,Married-civ-spouse,*,*,*,*,>50K
Male,*,spouse not present,*,*,*,*,<=50K
*,White,Married-civ-spouse,Bachelors,United-States,Private,Nontechnical,>50K
Female,*,spouse not present,*,*,*,*,<=50K
Male,*,*,*,North America,Non-Government,*,>50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,*,Never-married,Higher education,*,*,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,White,*,HS-grad,North America,*,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Female,*,*,*,North America,*,*,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,*,HS-grad,North America,*,*,<=50K
*,White,spouse present,*,North America,*,Adm-clerical,<=50K
Male,*,spouse not present,Undergraduate,North America,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,*,HS-grad,North America,*,*,<=50K
Female,*,Never-married,Higher education,*,*,*,<=50K
Male,White,*,*,*,*,*,<=50K
*,White,spouse not present,*,North America,Non-Government,*,>50K
Male,*,Never-married,*,North America,*,Technical,<=50K
Female,*,spouse not present,*,North America,*,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Female,*,*,Higher education,North America,Government,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,White,*,HS-grad,North America,*,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,*,Divorced,High School,North America,Private,Craft-repair,<=50K
Male,*,*,*,North America,*,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,*,High School,*,Non-Government,*,<=50K
Male,White,*,*,*,*,*,>50K
Female,White,spouse not present,Higher education,North America,Private,Other,<=50K
Male,White,*,*,*,*,*,<=50K
*,*,*,*,North America,Government,*,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
