sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,White,spouse not present,Undergraduate,United-States,*,Other,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Non-Government,*,<=50K
Male,White,Divorced,High School,*,Non-Government,*,<=50K
Male,Black,Married-civ-spouse,*,North America,*,*,<=50K
Female,*,Married-civ-spouse,Higher education,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,United-States,*,Exec-managerial,<=50K
Female,*,*,*,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Non-Government,Nontechnical,>50K
Female,White,spouse not present,Higher education,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Higher education,North America,Private,*,>50K
*,*,Married-civ-spouse,Higher education,*,Government,*,>50K
*,White,spouse not present,Undergraduate,United-States,*,Adm-clerical,<=50K
Male,*,Never-married,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,Other,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Nontechnical,<=50K
Female,*,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,*,North America,Private,*,>50K
Female,*,*,HS-grad,United-States,Private,*,<=50K
Male,*,*,High School,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Transport-moving,<=50K
Female,White,Divorced,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,>50K
*,White,spouse not present,*,North America,Private,*,<=50K
Male,White,Divorced,High School,*,Non-Government,*,<=50K
Male,White,spouse present,HS-grad,United-States,Private,*,<=50K
Male,White,*,Higher education,North America,*,*,<=50K
*,Black,*,Undergraduate,North America,*,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Federal-gov,Other,<=50K
Male,*,Married-civ-spouse,*,North America,Government,Other,<=50K
Male,*,*,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Undergraduate,North America,Private,Technical,<=50K
Female,*,spouse present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Machine-op-inspct,<=50K
Male,White,spouse present,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,White,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,HS-grad,United-States,Private,Nontechnical,<=50K
Male,*,*,*,North America,Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Female,White,Divorced,Higher education,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,State-gov,Technical,<=50K
Male,White,Never-married,Higher education,United-States,Private,Technical,<=50K
Female,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,Private,*,>50K
