sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,spouse not present,*,*,Government,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,White,Married-civ-spouse,*,North America,*,*,<=50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,HS-grad,*,Self-emp-not-inc,Nontechnical,>50K
*,*,spouse not present,*,*,*,Technical,>50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
*,Asian-Pac-Islander,*,*,*,*,*,>50K
Female,*,*,Higher education,*,*,*,<=50K
*,*,spouse not present,Higher education,United-States,Private,*,<=50K
Male,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,*,*,*,*,Private,Nontechnical,<=50K
*,*,*,*,*,Non-Government,*,>50K
Male,White,*,Higher education,*,*,Technical,>50K
*,*,spouse not present,High School,United-States,*,*,<=50K
Male,*,Married-civ-spouse,*,*,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
*,*,Divorced,High School,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,>50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,White,*,*,United-States,Private,Exec-managerial,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
*,*,spouse not present,*,*,Government,*,<=50K
*,*,spouse not present,Higher education,United-States,Private,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,<=50K
Male,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
*,*,*,*,North America,*,*,<=50K
*,White,*,*,North America,*,*,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Non-Government,Technical,<=50K
Male,*,*,Undergraduate,United-States,Private,Tech-support,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,Higher education,*,*,*,>50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
Female,*,*,Higher education,North America,*,*,<=50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,*,>50K
Male,White,spouse not present,*,North America,*,*,>50K
Male,White,*,*,*,Non-Government,*,<=50K
Male,*,*,Undergraduate,United-States,Private,Tech-support,>50K
*,White,*,*,North America,*,*,<=50K
Male,*,*,*,*,Private,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,Adm-clerical,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,*,Higher education,*,*,Technical,>50K
Male,White,Divorced,Higher education,North America,Non-Government,*,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Female,*,*,Higher education,*,*,*,<=50K
Female,*,*,*,North America,*,*,>50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Male,White,spouse not present,*,*,Private,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Male,White,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Private,Prof-specialty,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,Private,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,North America,*,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,Private,*,<=50K
*,*,*,*,North America,*,*,<=50K
Male,*,*,*,*,Private,Nontechnical,<=50K
*,*,Divorced,High School,United-States,Private,*,>50K
*,*,*,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,North America,*,*,>50K
Male,White,*,Higher education,*,*,Technical,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,*,Government,*,>50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,<=50K
*,*,spouse not present,*,*,*,Technical,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Government,*,>50K
Male,White,spouse not present,*,North America,*,*,<=50K
*,White,*,*,North America,*,*,>50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Female,White,spouse not present,*,*,*,*,<=50K
Male,Black,*,*,North America,*,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Female,White,spouse not present,*,*,*,*,<=50K
*,*,spouse not present,*,*,*,Technical,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,>50K
Male,*,*,*,North America,Non-Government,*,<=50K
Female,White,spouse not present,*,*,*,Adm-clerical,<=50K
Male,*,*,*,*,Private,Nontechnical,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Private,Prof-specialty,>50K
Male,White,*,*,*,Non-Government,*,>50K
Female,White,Married-civ-spouse,Higher education,North America,Non-Government,*,<=50K
Female,White,spouse not present,High School,United-States,Non-Government,Technical,<=50K
Male,*,*,*,*,Private,Nontechnical,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
*,*,*,*,North America,Government,*,>50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Female,*,*,Higher education,*,*,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse present,Higher education,*,Government,Technical,>50K
*,*,*,*,North America,*,*,<=50K
Female,White,Married-civ-spouse,*,North America,*,*,>50K
Female,*,spouse not present,Higher education,United-States,*,*,<=50K
Male,*,*,*,*,Private,*,>50K
Male,White,Divorced,Higher education,North America,Non-Government,*,<=50K
*,*,spouse not present,Higher education,United-States,Private,*,<=50K
*,White,*,High School,*,Non-Government,*,<=50K
*,White,*,*,North America,*,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Female,*,*,*,North America,Non-Government,*,<=50K
Male,White,spouse present,Higher education,*,Government,Technical,>50K
*,White,*,*,North America,*,*,<=50K
*,White,spouse present,*,United-States,Private,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,*,*,*,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
*,*,spouse not present,*,*,*,Technical,>50K
Male,White,spouse not present,*,*,Private,*,<=50K
*,*,spouse not present,High School,United-States,*,*,<=50K
Male,*,*,*,*,Private,*,<=50K
*,White,*,High School,*,Non-Government,*,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
*,White,spouse not present,Higher education,*,Government,*,<=50K
Female,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,spouse not present,*,North America,Private,*,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,<=50K
*,*,*,High School,*,*,*,<=50K
*,*,*,*,North America,*,*,<=50K
*,White,*,High School,*,Non-Government,*,<=50K
Female,*,*,*,*,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,*,*,Higher education,North America,Non-Government,*,>50K
Female,*,spouse not present,*,*,Non-Government,Other,<=50K
Male,White,spouse not present,*,North America,*,*,<=50K
*,*,spouse not present,*,*,Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
