sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,spouse not present,*,United-States,Government,*,<=50K
*,*,*,Higher education,*,Non-Government,Nontechnical,<=50K
*,White,*,*,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,*,Nontechnical,<=50K
*,*,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,*,spouse not present,High School,*,Private,*,<=50K
Male,White,*,*,*,Non-Government,*,>50K
Female,*,Never-married,*,United-States,Non-Government,Technical,>50K
Male,*,Married-civ-spouse,Higher education,*,Private,*,>50K
Male,*,*,Undergraduate,*,Non-Government,Nontechnical,>50K
Male,*,*,Higher education,*,Government,*,>50K
*,White,Never-married,*,United-States,Non-Government,Other,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
*,*,Married-civ-spouse,High School,*,*,*,<=50K
Male,White,Never-married,High School,United-States,Non-Government,Other,<=50K
Male,*,*,High School,United-States,*,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,White,spouse not present,Higher education,North America,Non-Government,*,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
Female,*,spouse not present,High School,*,Private,*,<=50K
Male,Black,*,*,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Transport-moving,<=50K
Female,*,spouse not present,HS-grad,*,Non-Government,*,<=50K
Male,White,*,Higher education,United-States,Government,*,>50K
Male,*,*,High School,United-States,*,Technical,<=50K
*,White,*,*,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,*,Higher education,United-States,Government,*,<=50K
Male,*,Never-married,Higher education,North America,Private,*,<=50K
Male,*,Divorced,Higher education,United-States,*,Exec-managerial,<=50K
Male,*,Married-civ-spouse,*,North America,*,Other,<=50K
Male,*,Married-civ-spouse,*,*,*,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Female,White,spouse present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Female,*,spouse not present,HS-grad,United-States,Non-Government,*,<=50K
*,White,*,*,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,*,*,>50K
Male,*,*,High School,North America,Private,Technical,<=50K
Female,White,*,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
Male,White,spouse not present,Professional Education,United-States,Private,*,<=50K
*,*,*,*,North America,Non-Government,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,Private,*,>50K
Male,*,Divorced,Higher education,United-States,*,Exec-managerial,>50K
Male,White,spouse not present,HS-grad,United-States,*,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
*,White,*,*,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Assoc-voc,North America,Private,*,<=50K
Male,White,*,HS-grad,*,Non-Government,Other,<=50K
Male,*,*,High School,North America,Private,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Private,*,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Transport-moving,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,>50K
Male,*,*,Higher education,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,spouse not present,Undergraduate,United-States,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,*,*,*,*,>50K
Male,*,*,Undergraduate,*,Non-Government,Nontechnical,>50K
Male,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,*,*,*,<=50K
Male,White,*,Higher education,*,Non-Government,*,>50K
Male,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Male,White,spouse not present,*,*,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Other,<=50K
Female,*,spouse not present,*,North America,Non-Government,Other-service,<=50K
*,White,Married-civ-spouse,High School,*,Government,Other,<=50K
*,White,*,*,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Private,*,<=50K
Female,White,Married-civ-spouse,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,*,spouse not present,HS-grad,*,Non-Government,*,>50K
Female,White,*,High School,North America,*,*,<=50K
Male,White,*,HS-grad,*,Government,Other,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
*,White,*,*,*,Private,Nontechnical,<=50K
Female,White,*,*,*,*,*,>50K
Male,*,Married-civ-spouse,Higher education,United-States,Private,Technical,<=50K
Female,*,spouse not present,*,*,Non-Government,Technical,<=50K
Female,Black,spouse not present,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Government,*,>50K
Male,White,Never-married,*,North America,*,Nontechnical,<=50K
