sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,White,Never-married,Undergraduate,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,North America,*,*,<=50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,>50K
Female,White,*,*,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,*,*,*,*,>50K
*,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,*,*,Higher education,*,*,*,>50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Private,Other,<=50K
Male,White,spouse not present,High School,United-States,Non-Government,Other,<=50K
Male,White,Never-married,HS-grad,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Female,*,spouse not present,*,*,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,United-States,*,*,>50K
Female,Black,*,*,United-States,Non-Government,Other,<=50K
*,Black,*,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Transport-moving,<=50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,*,*,United-States,*,*,>50K
Male,*,*,*,*,Non-Government,Technical,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,*,<=50K
*,*,*,*,North America,Government,Other,<=50K
Male,Black,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,*,*,*,<=50K
Male,Black,*,*,North America,*,*,<=50K
Male,White,spouse not present,High School,North America,*,*,<=50K
*,White,*,*,*,Non-Government,Technical,<=50K
Female,*,*,High School,*,*,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Technical,<=50K
Male,*,*,Undergraduate,*,Self-emp-not-inc,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,*,<=50K
Female,*,spouse not present,*,North America,Private,Other,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,*,<=50K
Female,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Technical,<=50K
*,White,*,*,*,Non-Government,Technical,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,White,*,*,United-States,*,*,>50K
Male,White,Divorced,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,*,>50K
*,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,*,<=50K
Male,White,Married-civ-spouse,*,*,*,*,<=50K
Male,*,Married-civ-spouse,HS-grad,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,*,>50K
Male,*,spouse not present,Higher education,*,Private,*,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,*,<=50K
Female,White,spouse not present,Undergraduate,United-States,Non-Government,*,<=50K
Female,*,Married-civ-spouse,*,North America,Private,Other,>50K
Male,White,Married-civ-spouse,Some-college,United-States,*,*,>50K
*,White,*,*,*,Non-Government,Technical,<=50K
Female,*,*,*,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Self-emp-not-inc,Nontechnical,>50K
*,White,*,*,*,Non-Government,Technical,<=50K
