sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,Never-married,Undergraduate,United-States,State-gov,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,*,spouse not present,High School,North America,Private,Handlers-cleaners,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Private,*,<=50K
*,*,*,Undergraduate,*,*,*,<=50K
Female,White,Married-civ-spouse,Graduate,United-States,Non-Government,Nontechnical,<=50K
Female,Black,spouse not present,*,North America,Private,Other-service,<=50K
Male,*,Married-civ-spouse,*,North America,Self-emp-not-inc,Nontechnical,>50K
Female,*,spouse not present,Higher education,United-States,Private,Technical,>50K
Male,White,Married-civ-spouse,*,*,Private,Nontechnical,>50K
*,Black,Married-civ-spouse,Higher education,North America,*,Nontechnical,>50K
Male,*,Married-civ-spouse,Higher education,Asia,*,*,>50K
Female,White,Never-married,Bachelors,North America,Private,*,<=50K
Male,Black,Never-married,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,*,High School,*,Non-Government,Other,<=50K
Male,White,Never-married,HS-grad,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Non-Government,Nontechnical,<=50K
Female,White,Divorced,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,*,Married-civ-spouse,Graduate,United-States,Private,Prof-specialty,>50K
Female,*,spouse not present,*,North America,Private,Other-service,<=50K
Male,*,Married-civ-spouse,High School,United-States,Government,Farming-fishing,<=50K
Male,*,Married-civ-spouse,*,United-States,Private,Transport-moving,<=50K
Female,White,spouse not present,HS-grad,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Local-gov,Technical,>50K
Male,*,Never-married,HS-grad,United-States,Private,Technical,<=50K
Male,White,spouse not present,HS-grad,*,Private,Nontechnical,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,Higher education,United-States,Government,*,<=50K
Male,Black,Never-married,*,*,Non-Government,*,<=50K
Male,*,Divorced,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,United-States,Government,*,<=50K
Male,Black,*,Higher education,United-States,Government,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,*,Never-married,Higher education,*,Private,Technical,<=50K
Female,White,*,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,Self-emp-not-inc,Technical,<=50K
Male,White,Married-civ-spouse,9th,United-States,Private,Machine-op-inspct,<=50K
Male,White,spouse present,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,*,United-States,Private,Technical,<=50K
Female,*,Separated,HS-grad,*,Private,*,<=50K
Male,White,Never-married,High School,United-States,Private,Handlers-cleaners,<=50K
