sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,White,spouse not present,*,*,Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,*,High School,United-States,*,Nontechnical,<=50K
Male,*,*,*,North America,*,*,<=50K
*,*,Married-civ-spouse,*,North America,Non-Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,*,*,*,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,*,*,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,>50K
Male,*,*,*,North America,*,*,>50K
Male,*,*,*,*,*,*,>50K
Female,*,spouse not present,*,*,Private,*,<=50K
*,*,*,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,*,<=50K
*,White,*,High School,North America,Non-Government,*,<=50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,spouse not present,*,*,*,*,>50K
Male,*,*,*,*,Non-Government,Technical,>50K
Female,*,*,*,North America,Non-Government,Other,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
*,*,*,High School,*,Private,Technical,<=50K
*,White,Married-civ-spouse,Higher education,United-States,*,*,>50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Male,White,*,High School,United-States,*,Nontechnical,<=50K
Male,White,*,High School,United-States,*,*,<=50K
*,White,spouse not present,Higher education,United-States,Government,*,<=50K
Male,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Government,Other,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,White,*,*,North America,Non-Government,Technical,<=50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Non-Government,*,<=50K
Male,White,*,High School,United-States,*,*,<=50K
Male,White,spouse present,Higher education,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Female,White,spouse not present,HS-grad,North America,Private,Other,<=50K
*,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,*,*,*,North America,*,*,>50K
Male,White,*,High School,United-States,*,*,<=50K
Female,*,spouse not present,*,*,*,*,<=50K
*,White,Married-civ-spouse,Higher education,United-States,*,*,<=50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,*,*,Non-Government,*,>50K
Male,White,*,*,North America,Government,*,>50K
Male,White,*,High School,United-States,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,White,spouse present,Higher education,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,White,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Male,*,*,*,*,Non-Government,Technical,>50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
Male,White,*,High School,United-States,*,*,<=50K
Female,*,spouse not present,*,*,*,*,<=50K
Female,*,Married-civ-spouse,*,United-States,*,*,>50K
Male,*,*,*,North America,Non-Government,*,>50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Female,Black,spouse not present,*,United-States,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,>50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,White,*,High School,North America,Private,Other,<=50K
Male,White,spouse present,Higher education,North America,Private,Other,<=50K
Female,White,spouse not present,High School,North America,Non-Government,*,<=50K
*,*,*,*,North America,*,*,<=50K
*,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Female,*,*,*,*,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,High School,*,Private,Technical,>50K
Female,White,spouse not present,HS-grad,United-States,*,Nontechnical,<=50K
*,*,*,*,North America,*,*,>50K
Male,*,*,*,*,Non-Government,Technical,<=50K
*,White,spouse not present,High School,North America,Private,Nontechnical,<=50K
*,*,spouse not present,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,Professional Education,United-States,Private,Technical,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,*,spouse not present,Higher education,United-States,Non-Government,*,<=50K
Male,White,*,Undergraduate,North America,*,*,>50K
*,White,spouse not present,*,*,Government,*,<=50K
Male,White,spouse present,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,*,Other,<=50K
Male,White,Married-civ-spouse,Masters,United-States,Private,Nontechnical,>50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,>50K
Female,*,*,*,*,Non-Government,*,<=50K
Female,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Male,*,*,*,United-States,Non-Government,*,>50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
*,*,*,High School,*,Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Professional Education,United-States,Private,Technical,>50K
Male,White,*,*,North America,Non-Government,Other,>50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,High School,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,*,*,>50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Female,*,spouse not present,*,*,*,Other,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Private,Nontechnical,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Male,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,spouse not present,*,*,Private,*,<=50K
Male,White,spouse present,Higher education,North America,Private,Other,>50K
Male,*,*,*,*,Non-Government,*,<=50K
*,*,spouse not present,*,North America,Non-Government,*,<=50K
Female,White,spouse not present,High School,North America,Private,Other-service,<=50K
Male,*,*,*,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,Black,spouse not present,*,United-States,Non-Government,*,<=50K
Male,*,*,*,*,*,*,>50K
Male,*,*,*,United-States,Non-Government,*,<=50K
Female,White,*,Higher education,North America,*,Other,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,Non-Government,Technical,>50K
Male,*,*,*,United-States,Non-Government,*,<=50K
Female,*,spouse not present,*,*,Private,*,<=50K
Male,*,spouse not present,*,*,Non-Government,Other,<=50K
Female,*,*,*,*,Non-Government,*,>50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Female,*,spouse not present,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Private,Other,<=50K
Female,White,spouse not present,HS-grad,North America,Private,Other,<=50K
Male,*,*,High School,United-States,Non-Government,Technical,<=50K
*,*,*,*,*,Government,*,<=50K
Female,White,Never-married,High School,North America,Private,Other,<=50K
*,*,*,*,*,*,*,<=50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Male,White,*,High School,United-States,*,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,Craft-repair,<=50K
Male,*,spouse not present,Higher education,North America,Non-Government,*,<=50K
Female,White,spouse not present,High School,North America,Private,Other-service,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Female,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Female,*,spouse not present,*,*,*,Other,<=50K
*,White,spouse not present,*,*,Government,*,<=50K
Male,*,spouse not present,*,*,Government,*,<=50K
Male,White,spouse not present,*,United-States,Private,*,<=50K
Female,White,spouse not present,*,United-States,Government,*,<=50K
Male,White,*,*,United-States,Non-Government,Other,<=50K
*,*,*,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,*,spouse not present,Higher education,*,*,*,<=50K
Male,*,Married-civ-spouse,Higher education,North America,*,Technical,>50K
Female,White,spouse not present,HS-grad,United-States,*,Nontechnical,<=50K
*,*,spouse not present,*,North America,*,Technical,<=50K
*,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,*,*,United-States,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,*,*,*,North America,*,*,>50K
Female,*,spouse not present,*,*,*,*,<=50K
Male,*,spouse not present,Higher education,*,Non-Government,*,<=50K
