sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,*,Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
*,*,*,HS-grad,North America,Non-Government,Nontechnical,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Private,*,<=50K
Female,Black,*,Undergraduate,North America,Private,*,<=50K
Female,*,*,Higher education,North America,Non-Government,Exec-managerial,<=50K
Female,*,spouse not present,High School,*,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,*,North America,Self-emp-not-inc,Nontechnical,>50K
Female,White,Never-married,Higher education,North America,Non-Government,Technical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,*,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,Asian-Pac-Islander,*,*,Asia,Government,*,>50K
Female,White,Never-married,*,North America,Private,Other,<=50K
Male,Black,spouse not present,*,North America,Private,*,<=50K
Male,Amer-Indian-Eskimo,*,High School,North America,Private,*,<=50K
Male,*,spouse not present,*,*,Non-Government,*,<=50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,spouse present,*,United-States,Private,*,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
Female,Black,spouse not present,HS-grad,United-States,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Government,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Other,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Tech-support,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Local-gov,Technical,>50K
Male,White,Never-married,High School,North America,Non-Government,Technical,<=50K
Male,White,*,HS-grad,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Technical,<=50K
Male,White,spouse not present,Higher education,United-States,Government,Protective-serv,<=50K
Male,Black,Never-married,Undergraduate,North America,Private,Nontechnical,<=50K
Male,*,spouse not present,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Government,Other,<=50K
Male,Black,*,Higher education,United-States,Government,*,<=50K
Male,White,Never-married,High School,North America,Private,Machine-op-inspct,<=50K
Male,White,spouse not present,*,United-States,Private,Technical,<=50K
Female,White,spouse present,HS-grad,United-States,Private,Adm-clerical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,*,Technical,<=50K
Male,*,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,North America,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,<=50K
Female,White,spouse not present,HS-grad,North America,Private,Other,<=50K
Male,White,Never-married,HS-grad,United-States,*,Handlers-cleaners,<=50K
Male,*,*,Higher education,United-States,Government,Technical,>50K
Male,*,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,Divorced,Graduate,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Professional Education,North America,Government,Technical,<=50K
