sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,*,United-States,Government,Other,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,HS-grad,North America,Non-Government,Nontechnical,<=50K
Male,Black,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,*,*,Higher education,United-States,*,Exec-managerial,<=50K
Female,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,>50K
Female,White,spouse not present,Higher education,United-States,Non-Government,*,>50K
Male,*,Married-civ-spouse,Undergraduate,North America,Non-Government,Nontechnical,>50K
Male,Black,Married-civ-spouse,*,North America,Private,Nontechnical,>50K
Male,*,*,Higher education,*,*,*,>50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,*,Never-married,*,*,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,Other,<=50K
Male,*,Never-married,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
Male,White,spouse not present,High School,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Female,White,*,*,*,Non-Government,*,>50K
Male,White,*,*,*,Private,*,>50K
Female,Black,spouse not present,High School,North America,Non-Government,Other,<=50K
Male,*,*,High School,United-States,Government,*,<=50K
Male,White,Married-civ-spouse,*,North America,Private,*,<=50K
Female,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Government,*,>50K
*,*,spouse not present,*,North America,Private,Technical,<=50K
Male,White,spouse not present,HS-grad,North America,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Male,White,Never-married,*,United-States,Government,Other,<=50K
Male,Black,*,Undergraduate,United-States,Non-Government,*,<=50K
Male,White,spouse not present,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Adm-clerical,<=50K
Male,*,Married-civ-spouse,Higher education,North America,Government,*,<=50K
Male,White,spouse not present,*,*,Private,*,<=50K
*,*,spouse not present,*,North America,Private,Technical,<=50K
Female,*,*,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,*,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,*,Prof-specialty,<=50K
Male,White,*,*,*,Private,*,<=50K
*,White,*,HS-grad,United-States,*,Other,<=50K
Male,White,Never-married,HS-grad,*,Private,Handlers-cleaners,<=50K
Male,*,*,*,North America,Government,*,>50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Female,White,*,Higher education,*,*,Exec-managerial,<=50K
Male,White,Married-civ-spouse,*,United-States,Government,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,White,Married-civ-spouse,*,North America,Private,*,>50K
Male,White,*,*,*,*,*,>50K
Male,White,spouse not present,HS-grad,North America,Non-Government,Nontechnical,<=50K
Male,White,*,*,*,Private,*,>50K
Male,White,Married-civ-spouse,Primary School,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Other-service,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,*,Other,<=50K
Male,*,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,*,North America,Private,*,<=50K
Male,White,*,*,*,Private,*,>50K
*,*,spouse not present,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,HS-grad,North America,Private,Craft-repair,<=50K
Female,*,spouse not present,Undergraduate,United-States,*,Other,<=50K
Female,White,Married-civ-spouse,High School,United-States,Non-Government,*,>50K
Male,White,Married-civ-spouse,Some-college,United-States,Self-emp-inc,Exec-managerial,>50K
*,*,spouse not present,*,North America,Private,Technical,<=50K
Female,*,*,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Nontechnical,>50K
*,*,spouse not present,*,North America,Private,Technical,<=50K
Male,White,*,*,*,Private,*,<=50K
Male,*,Never-married,HS-grad,North America,Non-Government,*,<=50K
Male,White,spouse present,Higher education,United-States,*,Other,<=50K
Female,White,spouse not present,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,*,Farming-fishing,<=50K
Male,White,Never-married,HS-grad,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Other-service,<=50K
Female,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,*,<=50K
Female,White,spouse not present,*,*,Non-Government,*,>50K
