sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,*,Never-married,Higher education,*,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Divorced,*,*,Non-Government,Nontechnical,<=50K
Male,Black,*,*,North America,Non-Government,*,<=50K
*,Black,*,Higher education,North America,Private,*,<=50K
Female,White,*,Graduate,United-States,Non-Government,Nontechnical,<=50K
*,Black,spouse not present,High School,North America,*,*,<=50K
Male,*,*,*,*,Non-Government,*,>50K
Female,White,spouse not present,*,*,*,*,>50K
Male,*,*,Higher education,*,*,*,>50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,*,*,Higher education,*,*,*,>50K
*,White,spouse not present,*,*,*,Other,<=50K
*,*,*,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,*,*,*,North America,*,*,<=50K
Male,*,*,*,United-States,Non-Government,Other,<=50K
Male,*,spouse not present,High School,*,Private,Technical,<=50K
Male,White,*,High School,United-States,Non-Government,Nontechnical,<=50K
Female,*,spouse not present,Higher education,*,Non-Government,Nontechnical,>50K
Male,White,*,*,North America,*,*,>50K
*,*,*,*,United-States,*,*,<=50K
Male,*,*,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
*,*,*,High School,*,Private,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Local-gov,Technical,>50K
Male,*,spouse not present,High School,*,Private,Technical,<=50K
Male,White,Divorced,*,*,Non-Government,Nontechnical,<=50K
Male,*,*,HS-grad,*,Non-Government,Craft-repair,<=50K
*,*,spouse not present,*,North America,Government,Other,<=50K
*,*,*,Higher education,North America,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Undergraduate,United-States,Federal-gov,*,<=50K
Male,*,*,*,North America,Government,*,<=50K
Male,*,spouse not present,High School,*,Private,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Female,White,spouse present,High School,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,*,Married-civ-spouse,High School,*,*,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,White,*,*,North America,*,*,<=50K
Female,*,*,*,North America,*,*,<=50K
Male,*,Never-married,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,*,Private,Technical,<=50K
Female,White,*,Graduate,United-States,Non-Government,Nontechnical,<=50K
Male,White,*,*,North America,*,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
*,*,*,*,North America,Non-Government,*,<=50K
*,*,*,*,North America,Non-Government,*,>50K
