sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,Never-married,Higher education,United-States,Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,*,*,*,*,<=50K
Male,Black,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Female,*,*,Higher education,North America,Non-Government,*,<=50K
Female,White,*,*,*,Private,Nontechnical,<=50K
Female,Black,spouse not present,High School,North America,Private,Other,<=50K
Male,White,*,*,United-States,Non-Government,Nontechnical,>50K
Female,White,Never-married,Higher education,United-States,Private,Prof-specialty,>50K
Male,White,Married-civ-spouse,Undergraduate,North America,Non-Government,*,>50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,>50K
*,Asian-Pac-Islander,*,*,*,*,*,>50K
Female,*,spouse not present,Undergraduate,*,Private,*,<=50K
*,Black,spouse not present,Higher education,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
*,*,spouse not present,High School,*,Non-Government,*,<=50K
*,*,spouse not present,High School,*,Non-Government,*,<=50K
*,White,Married-civ-spouse,*,*,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,Higher education,*,*,Prof-specialty,>50K
Female,Black,spouse not present,*,North America,Private,*,<=50K
Male,*,Married-civ-spouse,*,United-States,*,*,<=50K
Male,*,Married-civ-spouse,High School,North America,Non-Government,*,<=50K
Female,*,*,High School,*,Private,Technical,<=50K
Male,*,*,Higher education,United-States,Government,*,>50K
*,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,spouse not present,*,*,*,*,<=50K
*,White,Married-civ-spouse,HS-grad,North America,Private,*,<=50K
*,*,Never-married,Higher education,United-States,Government,*,<=50K
*,Black,spouse not present,Higher education,*,Private,Nontechnical,<=50K
Male,*,spouse not present,*,United-States,Non-Government,Nontechnical,<=50K
Male,White,*,Higher education,United-States,*,*,<=50K
Male,Black,*,*,North America,Government,*,<=50K
*,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,White,*,Higher education,North America,Non-Government,Technical,<=50K
Female,White,spouse present,HS-grad,United-States,Private,Other,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
*,White,Married-civ-spouse,Undergraduate,*,Non-Government,Prof-specialty,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,Separated,HS-grad,United-States,Private,Other,<=50K
Male,White,Never-married,*,United-States,Non-Government,*,<=50K
Male,Black,*,*,North America,Government,*,>50K
Male,White,Married-civ-spouse,*,United-States,*,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Technical,<=50K
