sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,Never-married,Higher education,North America,Government,Adm-clerical,<=50K
Male,White,*,Higher education,*,Non-Government,Nontechnical,<=50K
Male,White,spouse not present,HS-grad,United-States,*,Nontechnical,<=50K
Male,Black,Married-civ-spouse,High School,United-States,Private,*,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,*,*,Graduate,United-States,Non-Government,Exec-managerial,<=50K
Female,*,spouse not present,High School,North America,Private,Other-service,<=50K
Male,*,*,High School,United-States,Self-emp-not-inc,*,>50K
Female,White,Never-married,Masters,United-States,Private,Technical,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,Black,Married-civ-spouse,Higher education,*,Private,Exec-managerial,>50K
*,Asian-Pac-Islander,Married-civ-spouse,Higher education,*,*,*,>50K
Female,White,Never-married,Higher education,United-States,Private,Adm-clerical,<=50K
Male,Black,spouse not present,*,North America,Private,*,<=50K
Male,*,*,*,North America,Non-Government,*,<=50K
Male,White,Never-married,HS-grad,United-States,*,Farming-fishing,<=50K
Male,White,spouse not present,HS-grad,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Sales,<=50K
Female,White,spouse not present,*,United-States,Non-Government,Nontechnical,>50K
Male,White,Married-civ-spouse,*,United-States,Private,Prof-specialty,>50K
Female,Black,spouse not present,High School,United-States,Private,Other,<=50K
Male,Black,Married-civ-spouse,*,*,Government,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Other,<=50K
Female,White,Divorced,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Undergraduate,North America,Local-gov,*,>50K
Male,White,spouse not present,HS-grad,North America,Private,Craft-repair,<=50K
Male,White,spouse not present,HS-grad,United-States,*,Nontechnical,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Craft-repair,<=50K
Male,White,Never-married,Higher education,United-States,Local-gov,Other,<=50K
Male,Black,spouse not present,*,North America,Private,*,<=50K
Male,White,Divorced,*,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,Some-college,United-States,Federal-gov,Other,<=50K
Male,Black,Married-civ-spouse,Higher education,United-States,Government,Other,<=50K
Male,White,spouse not present,*,*,Private,Technical,<=50K
Male,*,Never-married,Undergraduate,North America,Private,Technical,<=50K
Female,White,spouse present,HS-grad,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Prof-specialty,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Self-emp-not-inc,Prof-specialty,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Technical,<=50K
Female,White,spouse not present,High School,United-States,Non-Government,Adm-clerical,<=50K
Male,White,Never-married,HS-grad,United-States,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,United-States,Government,*,>50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Female,White,spouse not present,Masters,United-States,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Professional Education,United-States,State-gov,Technical,<=50K
Male,White,Never-married,Professional Education,United-States,Non-Government,Prof-specialty,<=50K
Female,*,*,*,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Professional Education,North America,Private,Technical,>50K
Male,White,Divorced,Higher education,*,Government,*,>50K
Male,White,spouse not present,HS-grad,United-States,*,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,White,Married-civ-spouse,*,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,*,*,*,<=50K
Male,White,Married-civ-spouse,High School,United-States,Private,Adm-clerical,<=50K
Male,White,Married-civ-spouse,High School,United-States,Non-Government,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Sales,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,*,Other,<=50K
Male,White,Married-civ-spouse,*,United-States,Private,Prof-specialty,>50K
Male,White,Divorced,Higher education,United-States,Private,Tech-support,<=50K
Male,White,spouse present,HS-grad,United-States,Private,Craft-repair,<=50K
Female,*,spouse not present,Undergraduate,United-States,Private,Other,<=50K
Female,*,Married-civ-spouse,High School,*,Private,*,>50K
