sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,spouse not present,*,*,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
*,*,spouse not present,High School,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,North America,*,*,<=50K
*,*,*,Higher education,*,Non-Government,*,<=50K
Female,White,spouse present,*,North America,*,*,<=50K
Female,Black,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,*,*,*,Nontechnical,>50K
Female,*,Never-married,Higher education,United-States,Private,Technical,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,*,Married-civ-spouse,*,North America,Non-Government,Nontechnical,>50K
Male,Asian-Pac-Islander,*,Higher education,Asia,*,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Male,Black,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,High School,*,Non-Government,Other,<=50K
Male,*,*,High School,United-States,*,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Female,*,*,*,*,Non-Government,Nontechnical,>50K
Male,*,Married-civ-spouse,*,*,Private,*,>50K
Female,Black,spouse not present,*,North America,Private,*,<=50K
*,*,Married-civ-spouse,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,White,spouse not present,HS-grad,*,Private,Craft-repair,<=50K
*,*,spouse not present,High School,*,Private,Nontechnical,<=50K
Male,White,*,HS-grad,North America,Private,Craft-repair,<=50K
*,*,spouse not present,*,*,*,*,<=50K
Male,Black,spouse not present,*,*,Non-Government,*,<=50K
*,*,*,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,Adm-clerical,<=50K
*,*,Married-civ-spouse,*,North America,Government,*,<=50K
Male,*,Never-married,*,North America,Private,Technical,<=50K
Male,White,spouse not present,*,North America,Private,Technical,<=50K
Female,White,*,High School,*,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
*,White,spouse present,Higher education,North America,Self-emp-not-inc,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
*,White,*,High School,*,Private,*,<=50K
*,*,spouse not present,High School,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
*,*,*,Higher education,*,Private,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,*,<=50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
*,*,Married-civ-spouse,*,North America,*,*,<=50K
Female,*,Married-civ-spouse,Higher education,North America,Private,Technical,>50K
Male,White,*,*,North America,Government,*,>50K
Male,White,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Male,White,*,*,North America,Private,Other,<=50K
Male,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Other,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,>50K
*,*,*,Higher education,*,Non-Government,*,<=50K
Male,White,*,HS-grad,North America,Private,Craft-repair,<=50K
Female,White,spouse not present,Undergraduate,North America,*,*,<=50K
Female,White,Married-civ-spouse,*,North America,Non-Government,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,White,spouse not present,Higher education,United-States,Non-Government,Technical,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,White,spouse not present,*,North America,Private,Technical,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
Male,White,Never-married,High School,North America,Private,Other,<=50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
Female,White,*,High School,*,Non-Government,Other,<=50K
Male,White,*,High School,*,Government,*,<=50K
*,*,spouse not present,High School,*,Private,Nontechnical,<=50K
Male,White,Married-civ-spouse,Higher education,*,Private,Other,<=50K
Female,White,Married-civ-spouse,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Female,White,Divorced,HS-grad,United-States,Private,Technical,>50K
*,*,spouse not present,*,United-States,*,*,<=50K
Male,White,*,High School,*,Government,*,>50K
Male,*,Married-civ-spouse,*,*,Private,*,<=50K
Male,*,*,High School,United-States,*,*,<=50K
*,*,spouse not present,*,*,*,*,>50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Female,*,spouse not present,Undergraduate,North America,Non-Government,Technical,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,Other,>50K
Male,*,spouse not present,*,United-States,Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Female,*,spouse not present,Higher education,*,Private,*,<=50K
Male,*,*,High School,United-States,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,Prof-specialty,<=50K
Female,White,spouse not present,Higher education,*,Private,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,Craft-repair,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,>50K
Male,*,*,High School,United-States,*,*,<=50K
Female,*,*,High School,*,Government,Other,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Male,White,spouse not present,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
Male,White,Married-civ-spouse,*,North America,*,Other-service,>50K
*,*,Married-civ-spouse,*,North America,*,*,<=50K
Female,White,Never-married,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
Male,White,spouse not present,HS-grad,*,Private,Craft-repair,<=50K
Female,*,Never-married,Some-college,United-States,Private,Other-service,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
*,*,spouse not present,*,*,Non-Government,Nontechnical,<=50K
Male,*,Married-civ-spouse,Higher education,North America,*,*,>50K
Male,*,*,*,North America,*,*,<=50K
*,*,Married-civ-spouse,*,North America,*,*,>50K
Female,White,Never-married,Higher education,United-States,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,>50K
*,*,*,Higher education,*,Non-Government,*,<=50K
*,*,*,Higher education,*,Private,Nontechnical,<=50K
*,*,spouse not present,High School,*,Private,Other,<=50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,*,*,<=50K
Female,*,spouse not present,*,North America,Private,*,<=50K
Male,White,*,*,*,*,*,>50K
Male,White,*,High School,United-States,Non-Government,Technical,<=50K
Female,White,spouse present,*,*,*,*,<=50K
Male,White,spouse not present,*,*,Non-Government,*,<=50K
