sex,race,marital-status,education,native-country,workclass,occupation,salary-class
*,*,Never-married,*,*,Government,Adm-clerical,<=50K
*,White,Married-civ-spouse,Higher education,United-States,Non-Government,Nontechnical,<=50K
Male,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
*,*,*,*,North America,*,*,<=50K
*,White,Married-civ-spouse,Higher education,*,Non-Government,Nontechnical,<=50K
Female,*,*,High School,*,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,>50K
*,*,*,Higher education,*,*,*,>50K
Male,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
Male,*,*,Higher education,*,Non-Government,*,>50K
*,Asian-Pac-Islander,*,*,*,*,*,>50K
*,*,spouse not present,Higher education,United-States,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Private,Other,<=50K
Male,White,spouse not present,*,*,Non-Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Non-Government,Nontechnical,<=50K
*,*,Divorced,*,*,Non-Government,*,>50K
Male,*,*,Higher education,*,Non-Government,*,>50K
Female,*,*,High School,*,Non-Government,*,<=50K
Male,Black,*,*,North America,*,Other,<=50K
Male,*,*,*,North America,Private,Other,<=50K
Female,White,*,*,North America,Non-Government,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,United-States,Government,*,>50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
Male,*,spouse not present,High School,*,Non-Government,*,<=50K
*,*,*,*,*,Private,*,<=50K
Male,White,spouse not present,*,North America,Government,*,<=50K
*,*,*,*,*,Non-Government,*,<=50K
Male,*,spouse not present,*,North America,*,*,<=50K
Male,White,Married-civ-spouse,Higher education,*,Government,Other,<=50K
*,*,Married-civ-spouse,*,North America,*,*,<=50K
Male,*,spouse not present,*,*,Private,*,<=50K
Male,*,spouse not present,*,North America,Non-Government,Technical,<=50K
Female,White,spouse present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,*,*,*,*,Private,Technical,<=50K
Male,*,Married-civ-spouse,Higher education,*,Non-Government,*,<=50K
Male,*,*,Higher education,*,Non-Government,*,<=50K
Female,White,spouse not present,*,North America,Non-Government,Other,<=50K
Male,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,North America,Government,Technical,>50K
*,*,*,*,*,Private,*,<=50K
Female,White,Divorced,*,*,Private,*,<=50K
Male,White,Married-civ-spouse,Higher education,United-States,Government,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Technical,<=50K
*,*,*,*,*,*,*,<=50K
Female,*,*,*,North America,Private,Technical,>50K
Male,White,*,Higher education,*,Government,*,>50K
Male,*,spouse not present,High School,*,Non-Government,*,<=50K
Male,*,*,Higher education,*,Non-Government,*,>50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Private,Other,<=50K
*,*,*,*,*,Private,*,<=50K
Male,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,*,*,*,North America,Private,Other,<=50K
Male,*,*,Higher education,*,Non-Government,*,>50K
*,*,Divorced,Higher education,United-States,Private,Technical,<=50K
*,*,*,*,*,Private,*,<=50K
Female,*,spouse not present,Higher education,United-States,*,*,<=50K
