sex,race,marital-status,education,native-country,workclass,occupation,salary-class
Male,White,spouse not present,*,North America,Government,*,<=50K
Male,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Exec-managerial,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Female,*,*,Higher education,North America,Private,*,<=50K
Female,White,Married-civ-spouse,Higher education,*,Private,Nontechnical,<=50K
Female,*,spouse not present,High School,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,*,United-States,Non-Government,Nontechnical,>50K
Female,White,spouse not present,Higher education,United-States,Private,Prof-specialty,>50K
*,*,Married-civ-spouse,*,*,Non-Government,*,>50K
*,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,Asian-Pac-Islander,Married-civ-spouse,Higher education,Asia,*,*,>50K
Female,*,Never-married,*,United-States,Non-Government,Other,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
Male,*,*,*,*,Non-Government,*,<=50K
Male,*,spouse not present,High School,United-States,Non-Government,Other,<=50K
Male,White,spouse not present,*,*,Non-Government,Technical,<=50K
Male,White,Married-civ-spouse,High School,*,Non-Government,Nontechnical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Exec-managerial,>50K
Male,White,Married-civ-spouse,*,North America,*,Technical,>50K
Female,Black,spouse not present,*,North America,*,Other,<=50K
Male,*,Married-civ-spouse,High School,North America,*,*,<=50K
*,White,Married-civ-spouse,High School,North America,Private,Other,<=50K
Female,White,Divorced,*,United-States,Non-Government,Technical,<=50K
Male,White,*,Higher education,North America,Government,*,>50K
Male,White,spouse not present,*,*,Non-Government,Technical,<=50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,*,Never-married,Higher education,*,*,*,<=50K
Male,*,spouse not present,Higher education,North America,*,*,<=50K
Male,White,spouse not present,*,North America,Non-Government,Nontechnical,<=50K
*,White,*,Higher education,North America,*,*,<=50K
Male,*,Married-civ-spouse,*,North America,Government,*,<=50K
Male,White,spouse not present,High School,North America,Private,Technical,<=50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,White,spouse present,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,Technical,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,*,North America,*,Technical,<=50K
Male,White,*,*,United-States,*,Technical,<=50K
Female,*,Separated,High School,North America,Private,Other,<=50K
Male,*,spouse not present,*,United-States,Non-Government,*,<=50K
*,Black,*,*,North America,Government,*,>50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,spouse not present,Higher education,United-States,Non-Government,Exec-managerial,<=50K
Male,White,spouse present,Higher education,United-States,Government,Technical,<=50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,*,spouse present,Undergraduate,North America,Private,Nontechnical,<=50K
Female,*,*,Higher education,*,*,*,>50K
Male,*,spouse not present,Undergraduate,United-States,Government,Nontechnical,>50K
Male,White,spouse not present,*,North America,Non-Government,*,<=50K
Male,White,*,*,United-States,*,Technical,>50K
Male,White,Married-civ-spouse,*,North America,Private,Technical,<=50K
Male,White,Married-civ-spouse,Higher education,North America,Non-Government,Other,<=50K
Male,White,spouse present,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,<=50K
Male,White,spouse present,HS-grad,United-States,Private,*,<=50K
Male,White,Married-civ-spouse,*,North America,*,Technical,>50K
Male,White,Divorced,*,North America,Private,*,<=50K
Male,White,Married-civ-spouse,High School,North America,Private,Technical,<=50K
Female,White,Divorced,Some-college,*,Private,Adm-clerical,<=50K
Female,White,Married-civ-spouse,HS-grad,United-States,Private,Other,>50K
Male,White,Married-civ-spouse,Higher education,United-States,Non-Government,*,>50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Female,Black,*,Undergraduate,North America,Private,*,<=50K
*,*,Married-civ-spouse,*,*,Non-Government,*,>50K
Male,White,Never-married,Higher education,North America,Non-Government,*,<=50K
Male,White,*,*,United-States,*,Technical,<=50K
